Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.734556      204.223000        519.1925
      3.659214      152.960500        382.2834
      3.696885      180.077500        453.0479
      3.715720      192.033000        481.1607
      3.725138      196.792500        493.0962
      3.729847      210.528000        526.6869
      3.727493      190.623000        476.8672
      3.728670      200.003000        501.8699
 Final Limit:   3.72866998941924       ARL:   200.003000000000     
