Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.710832      208.990000        458.0861
      3.633934      164.092500        360.1588
      3.672383      181.741500        398.2976
      3.691607      192.777000        422.8692
      3.701219      207.465000        454.8529
      3.696413      195.559500        429.1952
      3.698816      194.398500        426.2814
      3.700018      199.989000        438.7668
 Final Limit:   3.70001785955566       ARL:   199.989000000000     
