Shift TestRadius  ARL  Std  Q1  Med  Q3  Max min
 1.200 0.120    20.6900     0.2851     7.0000    15.0000    28.0000   213.0000     0.0000
 1.200 0.100    26.9262     0.3704     8.0000    20.0000    37.0000   229.0000     0.0000
 1.200 0.080    37.0854     0.5174    12.0000    26.0000    51.0000   390.0000     0.0000
 1.200 0.060    52.6966     0.7236    16.0000    37.0000    72.0000   575.0000     0.0000
 1.200 0.040    91.3702     1.3044    26.0000    63.0000   127.0000   990.0000     0.0000
 1.200 0.020   146.4756     2.0463    43.0000   103.0000   201.0000  1164.0000     0.0000
 1.000 0.200    12.1608     0.1563     5.0000     9.0000    16.0000    98.0000     0.0000
 1.000 0.180    13.8118     0.1823     5.0000    10.0000    18.0000   117.0000     0.0000
 1.000 0.160    16.2686     0.2097     6.0000    12.0000    22.0000   103.0000     0.0000
 1.000 0.140    20.2734     0.2820     7.0000    14.0000    27.0000   227.0000     0.0000
 1.000 0.120    23.9612     0.3254     8.0000    17.0000    32.0000   293.0000     0.0000
 1.000 0.100    31.7050     0.4454    10.0000    22.0000    43.0000   373.0000     0.0000
 1.000 0.080    44.2178     0.6223    13.0000    31.0000    61.0000   434.0000     0.0000
 1.000 0.060    63.5700     0.9033    19.0000    44.0000    87.0000   758.0000     0.0000
 1.000 0.040   101.1764     1.4009    31.0000    71.0000   140.0000   795.0000     0.0000
 1.000 0.020   153.1696     2.1785    43.0000   106.0000   213.0000  1695.0000     0.0000
 0.800 0.200    15.2522     0.2024     6.0000    11.0000    20.0000   167.0000     0.0000
 0.800 0.180    17.5018     0.2378     6.0000    12.0000    23.0000   171.0000     0.0000
 0.800 0.160    20.7530     0.2801     7.0000    15.0000    28.0000   219.0000     0.0000
 0.800 0.140    25.1936     0.3535     8.0000    18.0000    34.0000   264.0000     0.0000
 0.800 0.120    31.0948     0.4282    10.0000    22.0000    42.0000   280.0000     0.0000
 0.800 0.100    40.3222     0.5678    12.0000    28.0000    55.0000   370.0000     0.0000
 0.800 0.080    54.1062     0.7450    16.0000    38.0000    74.0000   497.0000     0.0000
 0.800 0.060    78.3564     1.1319    23.0000    54.0000   107.0000  1320.0000     0.0000
 0.800 0.040   115.7954     1.6588    33.0000    79.0000   161.0000  1220.0000     0.0000
 0.800 0.020   164.6578     2.3110    46.0000   114.0000   232.0000  1338.0000     0.0000
 0.600 0.200    21.3114     0.2861     8.0000    15.0000    28.0000   204.0000     0.0000
 0.600 0.180    24.5020     0.3242     9.0000    18.0000    33.0000   243.0000     0.0000
 0.600 0.160    28.8240     0.3892    10.0000    20.0000    39.0000   242.0000     0.0000
 0.600 0.140    33.8042     0.4686    11.0000    23.0000    45.0000   290.0000     0.0000
 0.600 0.120    43.2558     0.5901    14.0000    31.0000    58.0000   493.0000     0.0000
 0.600 0.100    53.8048     0.7568    16.0000    38.0000    73.0000   761.0000     0.0000
 0.600 0.080    68.3502     0.9409    21.0000    48.0000    93.0000   570.0000     0.0000
 0.600 0.060    97.2994     1.4357    29.0000    66.0000   133.0000  1025.0000     0.0000
 0.600 0.040   129.9432     1.8208    38.0000    90.0000   181.0000  1057.0000     0.0000
 0.600 0.020   178.3138     2.5708    51.0000   122.0000   246.0000  1607.0000     0.0000
 0.400 0.200    34.5880     0.4376    13.0000    26.0000    45.0000   247.0000     0.0000
 0.400 0.180    39.6750     0.5260    15.0000    29.0000    53.0000   512.0000     0.0000
 0.400 0.160    46.6876     0.6149    17.0000    34.0000    63.0000   510.0000     0.0000
 0.400 0.140    54.0760     0.7192    19.0000    38.0000    74.0000   457.0000     0.0000
 0.400 0.120    65.4188     0.8825    21.0000    47.0000    89.0000   597.0000     0.0000
 0.400 0.100    80.9304     1.1348    27.0000    56.0000   109.0000   669.0000     0.0000
 0.400 0.080    99.5034     1.3605    31.0000    70.0000   138.0000  1091.0000     0.0000
 0.400 0.060   125.0972     1.7779    37.0000    84.0000   173.0000  1033.0000     0.0000
 0.400 0.040   161.6626     2.2665    48.0000   115.0000   223.0000  1422.0000     0.0000
 0.400 0.020   191.5330     2.6728    56.0000   135.0000   265.0000  1737.0000     0.0000
 0.200 0.200    96.9568     1.3145    31.0000    70.0000   132.0000   941.0000     0.0000
 0.200 0.180   104.9160     1.4168    35.0000    75.0000   142.0000   819.0000     0.0000
 0.200 0.160   115.0622     1.5824    37.0000    81.0000   159.0000  1280.0000     0.0000
 0.200 0.140   124.7926     1.7008    39.0000    88.0000   170.0000  1023.0000     0.0000
 0.200 0.120   139.2552     1.9051    43.0000    99.0000   190.0000  1320.0000     0.0000
 0.200 0.100   156.2494     2.1931    45.0000   107.0000   219.0000  1266.0000     0.0000
 0.200 0.080   173.7050     2.4205    52.0000   122.0000   242.0000  1615.0000     0.0000
 0.200 0.060   186.5748     2.6661    55.0000   128.0000   254.0000  1584.0000     0.0000
 0.200 0.040   193.1696     2.7605    56.0000   132.0000   266.0000  1794.0000     0.0000
 0.200 0.020   201.4034     2.8601    57.0000   140.0000   282.0000  1564.0000     0.0000
