Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.000 0.100     7.7788     0.0601     5.0000     7.0000    10.0000    43.0000     0.0000
 1.000 0.080     9.7210     0.0816     6.0000     9.0000    12.0000    65.0000     0.0000
 1.000 0.060    13.6602     0.1378     7.0000    11.0000    18.0000   113.0000     0.0000
 1.000 0.040    25.4358     0.3229    10.0000    18.0000    33.0000   239.0000     0.0000
 1.000 0.020    73.7042     1.0440    23.0000    50.0000    99.0000   683.0000     0.0000
 0.800 0.200     6.1814     0.0410     4.0000     6.0000     8.0000    24.0000     0.0000
 0.800 0.180     6.6552     0.0450     4.0000     6.0000     8.0000    27.0000     0.0000
 0.800 0.160     7.2352     0.0517     5.0000     7.0000     9.0000    33.0000     0.0000
 0.800 0.140     8.1450     0.0592     5.0000     7.0000    10.0000    33.0000     0.0000
 0.800 0.120     9.2018     0.0692     6.0000     8.0000    12.0000    51.0000     0.0000
 0.800 0.100    10.9386     0.0852     7.0000    10.0000    14.0000    61.0000     0.0000
 0.800 0.080    13.8960     0.1238     8.0000    12.0000    18.0000   103.0000     0.0000
 0.800 0.060    18.8376     0.1856    10.0000    16.0000    25.0000   134.0000     0.0000
 0.800 0.040    34.0390     0.4118    14.0000    25.0000    45.0000   311.0000     0.0000
 0.800 0.020    88.3382     1.1979    29.0000    62.0000   122.0000   761.0000     0.0000
 0.600 0.200     9.6884     0.0742     6.0000     9.0000    12.0000    49.0000     0.0000
 0.600 0.180    10.6464     0.0805     7.0000    10.0000    14.0000    43.0000     0.0000
 0.600 0.160    11.7636     0.0919     7.0000    11.0000    15.0000    49.0000     0.0000
 0.600 0.140    13.0506     0.1082     8.0000    12.0000    17.0000    68.0000     0.0000
 0.600 0.120    15.3640     0.1292     9.0000    14.0000    20.0000   106.0000     0.0000
 0.600 0.100    17.9968     0.1623    10.0000    16.0000    23.0000    91.0000     0.0000
 0.600 0.080    23.0682     0.2258    12.0000    19.0000    30.0000   164.0000     0.0000
 0.600 0.060    32.2558     0.3445    15.0000    27.0000    42.0000   298.0000     0.0000
 0.600 0.040    54.5012     0.6693    22.0000    42.0000    71.0000   424.0000     0.0000
 0.600 0.020   120.8658     1.6458    40.0000    85.0000   167.0000   991.0000     0.0000
 0.400 0.200    20.9024     0.2019    11.0000    18.0000    28.0000   169.0000     0.0000
 0.400 0.180    23.2898     0.2211    12.0000    20.0000    31.0000   126.0000     0.0000
 0.400 0.160    26.3106     0.2633    13.0000    22.0000    34.0000   226.0000     0.0000
 0.400 0.140    30.6424     0.3185    15.0000    26.0000    40.0000   214.0000     0.0000
 0.400 0.120    35.3196     0.3748    17.0000    29.0000    47.0000   295.0000     0.0000
 0.400 0.100    44.1058     0.4977    20.0000    35.0000    59.0000   316.0000     0.0000
 0.400 0.080    56.2872     0.6784    23.0000    43.0000    74.0000   383.0000     0.0000
 0.400 0.060    78.2854     0.9747    31.0000    58.0000   106.0000   636.0000     0.0000
 0.400 0.040   113.8390     1.4696    40.0000    83.0000   156.0000   860.0000     0.0000
 0.400 0.020   167.4634     2.3113    51.0000   117.0000   232.0000  1669.0000     0.0000
 0.200 0.200    99.6410     1.3571    33.0000    71.0000   136.0000  1152.0000     0.0000
 0.200 0.180   106.9718     1.4929    35.0000    75.0000   144.0000  1009.0000     0.0000
 0.200 0.160   118.7742     1.6446    36.0000    82.0000   166.0000   965.0000     0.0000
 0.200 0.140   125.3184     1.7000    38.0000    88.0000   173.0000  1036.0000     0.0000
 0.200 0.120   138.7816     1.9100    42.0000    99.0000   190.0000  1079.0000     0.0000
 0.200 0.100   149.6808     2.0480    46.0000   108.0000   208.0000  1270.0000     0.0000
 0.200 0.080   163.9546     2.3428    47.0000   114.0000   225.0000  1397.0000     0.0000
 0.200 0.060   182.1202     2.5718    54.0000   127.0000   249.0000  1680.0000     0.0000
 0.200 0.040   192.8672     2.7061    56.0000   135.0000   268.0000  1502.0000     0.0000
 0.200 0.020   198.5180     2.8370    56.0000   137.0000   274.0000  1480.0000     0.0000
