Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.400 0.080     6.5492     0.0502     4.0000     6.0000     8.0000    32.0000     0.0000
 1.400 0.060     8.8304     0.0727     5.0000     8.0000    12.0000    53.0000     0.0000
 1.400 0.040    14.2090     0.1419     7.0000    12.0000    18.0000   137.0000     0.0000
 1.400 0.020    44.1166     0.5746    16.0000    32.0000    59.0000   455.0000     0.0000
 1.200 0.200     4.0116     0.0244     3.0000     4.0000     5.0000    13.0000     0.0000
 1.200 0.180     4.2522     0.0260     3.0000     4.0000     5.0000    14.0000     0.0000
 1.200 0.160     4.6204     0.0284     3.0000     4.0000     6.0000    19.0000     0.0000
 1.200 0.140     5.1316     0.0337     3.0000     5.0000     6.0000    21.0000     0.0000
 1.200 0.120     5.7856     0.0403     4.0000     5.0000     7.0000    26.0000     0.0000
 1.200 0.100     6.8280     0.0500     4.0000     6.0000     9.0000    29.0000     0.0000
 1.200 0.080     8.3494     0.0665     5.0000     7.0000    11.0000    39.0000     0.0000
 1.200 0.060    11.0982     0.0976     6.0000    10.0000    14.0000    69.0000     0.0000
 1.200 0.040    18.3320     0.1885     9.0000    15.0000    24.0000   152.0000     0.0000
 1.200 0.020    52.1822     0.6751    19.0000    38.0000    70.0000   461.0000     0.0000
 1.000 0.200     5.0712     0.0329     3.0000     5.0000     6.0000    19.0000     0.0000
 1.000 0.180     5.4284     0.0355     4.0000     5.0000     7.0000    19.0000     0.0000
 1.000 0.160     6.0626     0.0408     4.0000     6.0000     8.0000    23.0000     0.0000
 1.000 0.140     6.6714     0.0472     4.0000     6.0000     8.0000    29.0000     0.0000
 1.000 0.120     7.6632     0.0573     5.0000     7.0000    10.0000    39.0000     0.0000
 1.000 0.100     9.0150     0.0711     6.0000     8.0000    11.0000    58.0000     0.0000
 1.000 0.080    11.0236     0.0909     6.0000    10.0000    14.0000    72.0000     0.0000
 1.000 0.060    15.1712     0.1386     8.0000    13.0000    20.0000    90.0000     0.0000
 1.000 0.040    24.6192     0.2587    12.0000    20.0000    32.0000   201.0000     0.0000
 1.000 0.020    66.5060     0.8619    24.0000    48.0000    92.0000   646.0000     0.0000
 0.800 0.200     7.1208     0.0498     5.0000     7.0000     9.0000    36.0000     0.0000
 0.800 0.180     7.7844     0.0557     5.0000     7.0000    10.0000    29.0000     0.0000
 0.800 0.160     8.6036     0.0647     5.0000     8.0000    11.0000    40.0000     0.0000
 0.800 0.140     9.5656     0.0725     6.0000     9.0000    12.0000    42.0000     0.0000
 0.800 0.120    10.9600     0.0869     7.0000    10.0000    14.0000    51.0000     0.0000
 0.800 0.100    13.0530     0.1072     8.0000    12.0000    17.0000   102.0000     0.0000
 0.800 0.080    16.3898     0.1433     9.0000    14.0000    21.0000   102.0000     0.0000
 0.800 0.060    22.5980     0.2198    12.0000    19.0000    30.0000   177.0000     0.0000
 0.800 0.040    37.0974     0.4123    17.0000    30.0000    49.0000   303.0000     0.0000
 0.800 0.020    91.3742     1.2035    32.0000    65.0000   124.0000   720.0000     0.0000
 0.600 0.200    11.8444     0.0927     7.0000    11.0000    15.0000    62.0000     0.0000
 0.600 0.180    13.0192     0.1061     8.0000    12.0000    17.0000    73.0000     0.0000
 0.600 0.160    14.3462     0.1177     8.0000    13.0000    19.0000    69.0000     0.0000
 0.600 0.140    16.3542     0.1409     9.0000    15.0000    21.0000   107.0000     0.0000
 0.600 0.120    19.2714     0.1730    10.0000    17.0000    25.0000   106.0000     0.0000
 0.600 0.100    22.7752     0.2167    12.0000    20.0000    30.0000   152.0000     0.0000
 0.600 0.080    29.0940     0.2942    15.0000    24.0000    38.0000   180.0000     0.0000
 0.600 0.060    40.2306     0.4410    18.0000    32.0000    54.0000   230.0000     0.0000
 0.600 0.040    64.7748     0.7758    26.0000    50.0000    87.0000   454.0000     0.0000
 0.600 0.020   133.3544     1.8104    42.0000    92.0000   187.0000  1315.0000     0.0000
 0.400 0.200    27.9582     0.2964    13.0000    23.0000    37.0000   218.0000     0.0000
 0.400 0.180    31.8724     0.3375    15.0000    26.0000    42.0000   232.0000     0.0000
 0.400 0.160    35.8706     0.3961    17.0000    29.0000    48.0000   281.0000     0.0000
 0.400 0.140    41.2244     0.4635    18.0000    33.0000    55.0000   316.0000     0.0000
 0.400 0.120    50.4470     0.6032    22.0000    40.0000    67.0000   443.0000     0.0000
 0.400 0.100    60.2782     0.7313    24.0000    47.0000    80.0000   402.0000     0.0000
 0.400 0.080    78.4290     1.0010    29.0000    58.0000   107.0000   869.0000     0.0000
 0.400 0.060   104.4528     1.3938    36.0000    74.0000   141.0000   939.0000     0.0000
 0.400 0.040   141.4420     1.9549    45.0000   101.0000   193.0000  1308.0000     0.0000
 0.400 0.020   188.6334     2.6061    55.0000   133.0000   262.0000  1667.0000     0.0000
 0.200 0.200   124.4582     1.7132    37.0000    88.0000   173.0000   965.0000     0.0000
 0.200 0.180   134.1000     1.9297    41.0000    94.0000   183.0000  2000.0000     0.0000
 0.200 0.160   138.8670     1.9760    42.0000    97.0000   188.0000  1177.0000     0.0000
 0.200 0.140   149.9920     2.1361    43.0000   104.0000   207.0000  1507.0000     0.0000
 0.200 0.120   162.4802     2.2745    49.0000   115.0000   224.0000  1343.0000     0.0000
 0.200 0.100   169.0560     2.3831    49.0000   115.0000   236.0000  1556.0000     0.0000
 0.200 0.080   178.3480     2.5270    52.0000   124.0000   247.0000  1562.0000     0.0000
 0.200 0.060   192.5750     2.8193    54.0000   131.0000   262.0000  2000.0000     0.0000
 0.200 0.040   197.2218     2.8311    56.0000   136.0000   268.0000  2000.0000     0.0000
 0.200 0.020   196.6066     2.7905    58.0000   137.0000   269.0000  1705.0000     0.0000
