Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.400 0.120     4.0190     0.0289     3.0000     4.0000     5.0000    21.0000     0.0000
 1.400 0.100     4.7602     0.0375     3.0000     4.0000     6.0000    24.0000     0.0000
 1.400 0.080     5.9988     0.0523     3.0000     5.0000     8.0000    40.0000     0.0000
 1.400 0.060     8.4880     0.0827     4.0000     7.0000    11.0000    54.0000     0.0000
 1.400 0.040    14.8796     0.1852     6.0000    11.0000    19.0000   189.0000     0.0000
 1.400 0.020    51.7864     0.7558    16.0000    35.0000    69.0000   560.0000     0.0000
 1.200 0.200     3.2302     0.0199     2.0000     3.0000     4.0000    14.0000     0.0000
 1.200 0.180     3.4608     0.0228     2.0000     3.0000     4.0000    19.0000     0.0000
 1.200 0.160     3.7952     0.0255     3.0000     3.0000     5.0000    16.0000     0.0000
 1.200 0.140     4.1936     0.0307     3.0000     4.0000     5.0000    28.0000     0.0000
 1.200 0.120     4.8022     0.0357     3.0000     4.0000     6.0000    21.0000     0.0000
 1.200 0.100     5.7778     0.0463     3.0000     5.0000     7.0000    35.0000     0.0000
 1.200 0.080     7.2454     0.0653     4.0000     6.0000     9.0000    59.0000     0.0000
 1.200 0.060    10.5020     0.1042     5.0000     9.0000    13.0000    74.0000     0.0000
 1.200 0.040    18.3632     0.2146     8.0000    14.0000    24.0000   146.0000     0.0000
 1.200 0.020    59.5508     0.8438    18.0000    42.0000    81.0000   634.0000     0.0000
 1.000 0.200     3.9818     0.0259     3.0000     4.0000     5.0000    21.0000     0.0000
 1.000 0.180     4.2628     0.0287     3.0000     4.0000     5.0000    20.0000     0.0000
 1.000 0.160     4.6842     0.0337     3.0000     4.0000     6.0000    25.0000     0.0000
 1.000 0.140     5.2848     0.0393     3.0000     5.0000     7.0000    30.0000     0.0000
 1.000 0.120     6.0848     0.0484     4.0000     5.0000     8.0000    34.0000     0.0000
 1.000 0.100     7.3044     0.0614     4.0000     6.0000     9.0000    44.0000     0.0000
 1.000 0.080     9.0900     0.0833     5.0000     8.0000    12.0000    58.0000     0.0000
 1.000 0.060    13.2760     0.1432     6.0000    11.0000    17.0000   122.0000     0.0000
 1.000 0.040    23.4556     0.2825    10.0000    18.0000    31.0000   178.0000     0.0000
 1.000 0.020    70.0402     0.9652    22.0000    49.0000    96.0000   833.0000     0.0000
 0.800 0.200     5.3138     0.0372     3.0000     5.0000     7.0000    24.0000     0.0000
 0.800 0.180     5.7168     0.0408     4.0000     5.0000     7.0000    24.0000     0.0000
 0.800 0.160     6.3244     0.0469     4.0000     6.0000     8.0000    32.0000     0.0000
 0.800 0.140     7.1480     0.0558     4.0000     6.0000     9.0000    37.0000     0.0000
 0.800 0.120     8.2630     0.0686     5.0000     7.0000    10.0000    46.0000     0.0000
 0.800 0.100     9.9696     0.0881     6.0000     9.0000    13.0000    65.0000     0.0000
 0.800 0.080    12.9146     0.1275     7.0000    11.0000    17.0000    93.0000     0.0000
 0.800 0.060    18.3288     0.1984     9.0000    15.0000    24.0000   157.0000     0.0000
 0.800 0.040    31.7406     0.3844    13.0000    24.0000    42.0000   231.0000     0.0000
 0.800 0.020    86.6486     1.1566    29.0000    62.0000   118.0000   868.0000     0.0000
 0.600 0.200     8.0192     0.0597     5.0000     7.0000    10.0000    31.0000     0.0000
 0.600 0.180     8.8660     0.0681     5.0000     8.0000    11.0000    41.0000     0.0000
 0.600 0.160     9.7160     0.0768     6.0000     9.0000    12.0000    44.0000     0.0000
 0.600 0.140    11.0814     0.0929     6.0000    10.0000    14.0000    80.0000     0.0000
 0.600 0.120    12.9252     0.1124     7.0000    11.0000    17.0000    65.0000     0.0000
 0.600 0.100    15.4702     0.1445     8.0000    13.0000    20.0000    96.0000     0.0000
 0.600 0.080    20.1730     0.2072    10.0000    17.0000    26.0000   162.0000     0.0000
 0.600 0.060    28.8852     0.3202    13.0000    23.0000    38.0000   205.0000     0.0000
 0.600 0.040    50.1598     0.6220    19.0000    38.0000    68.0000   516.0000     0.0000
 0.600 0.020   112.4876     1.4825    37.0000    82.0000   155.0000   845.0000     0.0000
 0.400 0.200    16.1378     0.1397     9.0000    14.0000    21.0000    97.0000     0.0000
 0.400 0.180    17.9554     0.1584    10.0000    16.0000    23.0000   104.0000     0.0000
 0.400 0.160    19.9980     0.1828    11.0000    17.0000    26.0000   122.0000     0.0000
 0.400 0.140    22.4484     0.2113    12.0000    19.0000    30.0000   125.0000     0.0000
 0.400 0.120    26.9578     0.2634    14.0000    23.0000    35.0000   229.0000     0.0000
 0.400 0.100    33.0538     0.3599    16.0000    26.0000    43.0000   249.0000     0.0000
 0.400 0.080    42.4582     0.4816    19.0000    34.0000    57.0000   306.0000     0.0000
 0.400 0.060    60.7462     0.7544    24.0000    46.0000    81.0000   477.0000     0.0000
 0.400 0.040    93.5190     1.2632    32.0000    67.0000   128.0000   853.0000     0.0000
 0.400 0.020   160.1976     2.2038    49.0000   113.0000   224.0000  1524.0000     0.0000
 0.200 0.200    76.2406     0.9836    28.0000    57.0000   101.0000   721.0000     0.0000
 0.200 0.180    87.5478     1.1587    30.0000    63.0000   117.0000   662.0000     0.0000
 0.200 0.160    94.4146     1.2910    32.0000    68.0000   126.0000  1393.0000     0.0000
 0.200 0.140   106.0232     1.4118    36.0000    76.0000   145.0000  1062.0000     0.0000
 0.200 0.120   117.5490     1.5983    38.0000    83.0000   161.0000   914.0000     0.0000
 0.200 0.100   135.8070     1.9043    41.0000    93.0000   187.0000  1278.0000     0.0000
 0.200 0.080   152.3768     2.1061    48.0000   108.0000   212.0000  1306.0000     0.0000
 0.200 0.060   168.8880     2.3854    51.0000   119.0000   229.0000  1511.0000     0.0000
 0.200 0.040   188.4932     2.6461    56.0000   131.0000   263.0000  1850.0000     0.0000
 0.200 0.020   201.8132     2.8477    57.0000   139.0000   279.0000  1380.0000     0.0000
