Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.600 0.100    12.1058     0.1461     5.0000     9.0000    16.0000   101.0000     0.0000
 1.600 0.080    16.6960     0.2043     6.0000    13.0000    23.0000   169.0000     0.0000
 1.600 0.060    25.4706     0.3255     9.0000    19.0000    34.0000   200.0000     0.0000
 1.600 0.040    46.2378     0.6153    16.0000    34.0000    63.0000   325.0000     0.0000
 1.600 0.020   112.9842     1.5746    35.0000    79.0000   155.0000  1180.0000     0.0000
 1.400 0.200     5.9120     0.0614     3.0000     5.0000     8.0000    42.0000     0.0000
 1.400 0.180     6.6562     0.0721     3.0000     5.0000     9.0000    50.0000     0.0000
 1.400 0.160     7.8336     0.0887     4.0000     6.0000    10.0000    75.0000     0.0000
 1.400 0.140     9.1720     0.1075     4.0000     7.0000    12.0000    80.0000     0.0000
 1.400 0.120    11.3538     0.1389     5.0000     9.0000    15.0000   141.0000     0.0000
 1.400 0.100    14.5974     0.1780     6.0000    11.0000    19.0000   126.0000     0.0000
 1.400 0.080    20.1806     0.2623     7.0000    15.0000    27.0000   205.0000     0.0000
 1.400 0.060    31.0448     0.4179    11.0000    22.0000    42.0000   441.0000     0.0000
 1.400 0.040    54.1802     0.7062    18.0000    39.0000    76.0000   417.0000     0.0000
 1.400 0.020   122.4116     1.7268    35.0000    86.0000   170.0000  1093.0000     0.0000
 1.200 0.200     7.1322     0.0777     3.0000     6.0000     9.0000    73.0000     0.0000
 1.200 0.180     8.2252     0.0928     4.0000     6.0000    11.0000    71.0000     0.0000
 1.200 0.160     9.4262     0.1071     4.0000     7.0000    12.0000    79.0000     0.0000
 1.200 0.140    11.3478     0.1372     5.0000     9.0000    15.0000   113.0000     0.0000
 1.200 0.120    13.7674     0.1698     6.0000    10.0000    18.0000   115.0000     0.0000
 1.200 0.100    17.7208     0.2276     7.0000    13.0000    23.0000   190.0000     0.0000
 1.200 0.080    25.2006     0.3201     9.0000    19.0000    34.0000   200.0000     0.0000
 1.200 0.060    38.0878     0.5081    13.0000    27.0000    52.0000   368.0000     0.0000
 1.200 0.040    65.5526     0.9003    20.0000    46.0000    89.0000   527.0000     0.0000
 1.200 0.020   133.8228     1.8640    41.0000    94.0000   188.0000  1315.0000     0.0000
 1.000 0.200     9.1684     0.1030     4.0000     7.0000    12.0000    93.0000     0.0000
 1.000 0.180    10.3470     0.1187     5.0000     8.0000    13.0000    80.0000     0.0000
 1.000 0.160    12.0326     0.1399     5.0000     9.0000    16.0000   116.0000     0.0000
 1.000 0.140    14.3352     0.1718     6.0000    11.0000    19.0000   131.0000     0.0000
 1.000 0.120    18.2352     0.2278     7.0000    14.0000    24.0000   170.0000     0.0000
 1.000 0.100    23.3810     0.3140     9.0000    17.0000    31.0000   405.0000     0.0000
 1.000 0.080    32.1006     0.4366    11.0000    23.0000    43.0000   311.0000     0.0000
 1.000 0.060    48.5998     0.6711    16.0000    35.0000    66.0000   591.0000     0.0000
 1.000 0.040    79.7594     1.1195    25.0000    56.0000   108.0000   792.0000     0.0000
 1.000 0.020   146.6524     2.0566    45.0000   103.0000   201.0000  1407.0000     0.0000
 0.800 0.200    12.2002     0.1393     6.0000    10.0000    16.0000   131.0000     0.0000
 0.800 0.180    14.0914     0.1681     6.0000    11.0000    18.0000   140.0000     0.0000
 0.800 0.160    16.6094     0.1978     7.0000    13.0000    22.0000   135.0000     0.0000
 0.800 0.140    20.3750     0.2583     8.0000    15.0000    27.0000   193.0000     0.0000
 0.800 0.120    24.1676     0.3097     9.0000    18.0000    32.0000   205.0000     0.0000
 0.800 0.100    32.1886     0.4154    12.0000    24.0000    43.0000   265.0000     0.0000
 0.800 0.080    43.9300     0.5973    16.0000    31.0000    59.0000   446.0000     0.0000
 0.800 0.060    63.4412     0.8776    20.0000    44.0000    87.0000   658.0000     0.0000
 0.800 0.040    98.1306     1.3670    29.0000    68.0000   135.0000   775.0000     0.0000
 0.800 0.020   156.0840     2.1879    45.0000   108.0000   217.0000  1256.0000     0.0000
 0.600 0.200    19.1162     0.2243     8.0000    15.0000    25.0000   152.0000     0.0000
 0.600 0.180    21.7714     0.2687     9.0000    16.0000    28.0000   237.0000     0.0000
 0.600 0.160    25.5044     0.3251    10.0000    19.0000    33.0000   287.0000     0.0000
 0.600 0.140    30.0818     0.3823    12.0000    23.0000    40.0000   267.0000     0.0000
 0.600 0.120    37.0020     0.4814    14.0000    27.0000    50.0000   327.0000     0.0000
 0.600 0.100    46.9896     0.6426    16.0000    34.0000    62.0000   495.0000     0.0000
 0.600 0.080    64.1550     0.8595    21.0000    46.0000    87.0000   511.0000     0.0000
 0.600 0.060    88.2256     1.2124    28.0000    63.0000   121.0000   968.0000     0.0000
 0.600 0.040   126.4454     1.7352    38.0000    90.0000   175.0000  1143.0000     0.0000
 0.600 0.020   169.5978     2.3910    47.0000   117.0000   237.0000  1370.0000     0.0000
 0.400 0.200    38.9432     0.4859    16.0000    29.0000    52.0000   379.0000     0.0000
 0.400 0.180    43.3886     0.5472    17.0000    32.0000    58.0000   400.0000     0.0000
 0.400 0.160    50.1508     0.6579    18.0000    37.0000    67.0000   417.0000     0.0000
 0.400 0.140    58.8658     0.7748    21.0000    42.0000    79.0000   455.0000     0.0000
 0.400 0.120    68.9454     0.9523    24.0000    49.0000    92.0000   645.0000     0.0000
 0.400 0.100    87.5468     1.1946    29.0000    62.0000   120.0000   926.0000     0.0000
 0.400 0.080   103.6260     1.4502    32.0000    72.0000   141.0000   972.0000     0.0000
 0.400 0.060   133.3622     1.8317    41.0000    97.0000   188.0000  1021.0000     0.0000
 0.400 0.040   165.3694     2.3389    46.0000   115.0000   233.0000  1509.0000     0.0000
 0.400 0.020   192.0214     2.6821    53.0000   135.0000   273.0000  1627.0000     0.0000
 0.200 0.200   124.0664     1.7274    37.0000    86.0000   171.0000  1154.0000     0.0000
 0.200 0.180   131.4498     1.8586    39.0000    89.0000   182.0000  1018.0000     0.0000
 0.200 0.160   141.6120     1.9702    43.0000    99.0000   196.0000  1545.0000     0.0000
 0.200 0.140   149.0040     2.1068    43.0000   103.0000   210.0000  1134.0000     0.0000
 0.200 0.120   159.2852     2.1938    46.0000   111.0000   225.0000  1315.0000     0.0000
 0.200 0.100   167.2198     2.3854    47.0000   112.0000   236.0000  1534.0000     0.0000
 0.200 0.080   178.5394     2.5145    52.0000   122.0000   250.0000  1919.0000     0.0000
 0.200 0.060   184.0164     2.5938    53.0000   127.0000   256.0000  2000.0000     0.0000
 0.200 0.040   191.4260     2.6994    56.0000   135.0000   263.0000  1584.0000     0.0000
 0.200 0.020   193.3742     2.7881    55.0000   132.0000   266.0000  2000.0000     0.0000
