Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 0.800 0.060    69.0242     0.8778    26.0000    52.0000    94.0000   597.0000     0.0000
 0.800 0.040   102.1310     1.3410    34.0000    75.0000   140.0000   898.0000     0.0000
 0.800 0.020   158.4592     2.1558    49.0000   112.0000   220.0000  1274.0000     0.0000
 0.600 0.200    34.5220     0.3813    16.0000    28.0000    46.0000   288.0000     0.0000
 0.600 0.180    38.3060     0.4481    17.0000    30.0000    51.0000   452.0000     0.0000
 0.600 0.160    42.4732     0.4922    19.0000    34.0000    56.0000   318.0000     0.0000
 0.600 0.140    49.8438     0.5859    21.0000    39.0000    67.0000   335.0000     0.0000
 0.600 0.120    60.4310     0.7451    24.0000    46.0000    82.0000   522.0000     0.0000
 0.600 0.100    72.2024     0.9018    27.0000    54.0000    98.0000   530.0000     0.0000
 0.600 0.080    89.9412     1.1967    31.0000    65.0000   124.0000   743.0000     0.0000
 0.600 0.060   112.5954     1.5160    37.0000    82.0000   153.0000   918.0000     0.0000
 0.600 0.040   145.8734     2.0395    44.0000   103.0000   201.0000  1335.0000     0.0000
 0.600 0.020   184.1238     2.6665    52.0000   127.0000   250.0000  1798.0000     0.0000
 0.400 0.200    81.5094     1.0687    28.0000    61.0000   111.0000   744.0000     0.0000
 0.400 0.180    90.5632     1.2165    29.0000    64.0000   124.0000   947.0000     0.0000
 0.400 0.160    99.7798     1.3626    32.0000    71.0000   136.0000   879.0000     0.0000
 0.400 0.140   108.9556     1.4712    37.0000    77.0000   149.0000  1087.0000     0.0000
 0.400 0.120   124.6802     1.7286    39.0000    88.0000   171.0000  1046.0000     0.0000
 0.400 0.100   139.5668     1.9604    41.0000    97.0000   194.0000  1392.0000     0.0000
 0.400 0.080   154.7652     2.1575    45.0000   109.0000   210.0000  1164.0000     0.0000
 0.400 0.060   169.5870     2.3553    51.0000   121.0000   233.0000  1563.0000     0.0000
 0.400 0.040   178.8306     2.4886    53.0000   124.0000   248.0000  1378.0000     0.0000
 0.400 0.020   194.7640     2.7583    56.0000   134.0000   271.0000  1611.0000     0.0000
 0.200 0.200   169.4666     2.4155    50.0000   119.0000   231.0000  1595.0000     0.0000
 0.200 0.180   173.4252     2.4433    49.0000   120.0000   243.0000  1381.0000     0.0000
 0.200 0.160   178.4114     2.5383    51.0000   123.0000   248.0000  1902.0000     0.0000
 0.200 0.140   183.4962     2.6822    49.0000   122.0000   252.0000  1689.0000     0.0000
 0.200 0.120   186.5046     2.6228    54.0000   129.0000   259.0000  1709.0000     0.0000
 0.200 0.100   186.7384     2.5980    55.0000   133.0000   259.0000  1600.0000     0.0000
 0.200 0.080   194.2014     2.7757    56.0000   134.0000   267.0000  2000.0000     0.0000
 0.200 0.060   197.9702     2.8307    57.0000   137.0000   273.0000  2000.0000     0.0000
 0.200 0.040   200.2356     2.7879    58.0000   141.0000   279.0000  1749.0000     0.0000
 0.200 0.020   198.9856     2.8418    56.0000   138.0000   276.0000  1566.0000     0.0000
