Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.000 0.080    30.8478     0.3786    13.0000    24.0000    41.0000   297.0000     0.0000
 1.000 0.060    45.0500     0.5686    17.0000    33.0000    61.0000   391.0000     0.0000
 1.000 0.040    74.8026     0.9895    26.0000    55.0000   102.0000   723.0000     0.0000
 1.000 0.020   139.7892     1.9742    41.0000    95.0000   193.0000  1163.0000     0.0000
 0.800 0.200    15.7730     0.1654     8.0000    13.0000    20.0000   100.0000     0.0000
 0.800 0.180    17.7140     0.1766     9.0000    15.0000    23.0000   119.0000     0.0000
 0.800 0.160    20.1480     0.2172    10.0000    16.0000    26.0000   151.0000     0.0000
 0.800 0.140    22.9878     0.2495    11.0000    18.0000    30.0000   156.0000     0.0000
 0.800 0.120    27.7236     0.3197    12.0000    22.0000    37.0000   233.0000     0.0000
 0.800 0.100    35.2362     0.4215    15.0000    27.0000    47.0000   317.0000     0.0000
 0.800 0.080    46.3608     0.5687    18.0000    36.0000    62.0000   321.0000     0.0000
 0.800 0.060    65.6504     0.8801    23.0000    47.0000    88.0000   756.0000     0.0000
 0.800 0.040   101.9600     1.3990    33.0000    72.0000   141.0000   963.0000     0.0000
 0.800 0.020   160.0124     2.2779    46.0000   109.0000   223.0000  1514.0000     0.0000
 0.600 0.200    27.6112     0.3108    13.0000    22.0000    37.0000   195.0000     0.0000
 0.600 0.180    31.3560     0.3652    14.0000    25.0000    41.0000   274.0000     0.0000
 0.600 0.160    35.2344     0.4183    15.0000    27.0000    47.0000   340.0000     0.0000
 0.600 0.140    41.7470     0.5317    17.0000    32.0000    55.0000   564.0000     0.0000
 0.600 0.120    49.5790     0.6017    20.0000    38.0000    67.0000   417.0000     0.0000
 0.600 0.100    61.5384     0.7795    24.0000    46.0000    82.0000   489.0000     0.0000
 0.600 0.080    78.6658     1.0753    26.0000    55.0000   106.0000   761.0000     0.0000
 0.600 0.060   104.1376     1.4358    33.0000    74.0000   143.0000   799.0000     0.0000
 0.600 0.040   135.9964     1.9048    42.0000    93.0000   188.0000   910.0000     0.0000
 0.600 0.020   181.8358     2.6056    52.0000   127.0000   248.0000  2000.0000     0.0000
 0.400 0.200    65.9572     0.8859    23.0000    47.0000    88.0000   517.0000     0.0000
 0.400 0.180    72.9604     0.9854    25.0000    53.0000    98.0000   635.0000     0.0000
 0.400 0.160    81.4140     1.0715    28.0000    59.0000   112.0000   660.0000     0.0000
 0.400 0.140    94.0654     1.2608    31.0000    68.0000   129.0000   716.0000     0.0000
 0.400 0.120   108.2872     1.4782    35.0000    77.0000   149.0000  1031.0000     0.0000
 0.400 0.100   121.3196     1.7038    39.0000    85.0000   165.0000  1398.0000     0.0000
 0.400 0.080   139.6188     1.9668    41.0000    95.0000   193.0000  1200.0000     0.0000
 0.400 0.060   156.7328     2.1738    46.0000   107.0000   218.0000  1215.0000     0.0000
 0.400 0.040   179.4052     2.4764    53.0000   126.0000   255.0000  1397.0000     0.0000
 0.400 0.020   195.5590     2.7250    57.0000   137.0000   270.0000  1692.0000     0.0000
 0.200 0.200   154.2782     2.1765    47.0000   106.0000   214.0000  1406.0000     0.0000
 0.200 0.180   164.8602     2.2776    49.0000   117.0000   229.0000  1381.0000     0.0000
 0.200 0.160   167.2740     2.3684    48.0000   115.0000   231.0000  1692.0000     0.0000
 0.200 0.140   175.1216     2.4279    51.0000   123.0000   246.0000  1405.0000     0.0000
 0.200 0.120   176.8214     2.5029    51.0000   125.0000   243.0000  1461.0000     0.0000
 0.200 0.100   185.7076     2.6186    52.0000   127.0000   258.0000  1365.0000     0.0000
 0.200 0.080   189.2594     2.6302    56.0000   135.0000   264.0000  1757.0000     0.0000
 0.200 0.060   189.2804     2.6818    51.0000   130.0000   266.0000  1590.0000     0.0000
 0.200 0.040   194.0042     2.6964    55.0000   135.0000   274.0000  1582.0000     0.0000
 0.200 0.020   196.8890     2.8451    57.0000   136.0000   270.0000  2000.0000     0.0000
