Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.592328      149.523500        506.4572
      3.694687      207.407500        704.2891
      3.643508      178.607000        606.6232
      3.669098      190.254000        647.6281
      3.681892      206.893000        702.4004
      3.675495      195.661500        665.4660
      3.678694      196.072000        666.6146
      3.680293      199.048000        675.0904
 Final Limit:   3.68029306652149       ARL:   199.048000000000     
