Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.620325      152.345000        712.3509
      3.737863      218.157500       1021.1313
      3.679094      181.292500        846.4388
      3.708479      191.299000        888.7181
      3.723171      209.182500        975.6400
      3.715825      203.015000        947.2340
      3.712152      204.011500        951.2724
      3.710315      197.189000        923.0388
 Final Limit:   3.71031534440413       ARL:   197.189000000000     
