Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.684561      189.305500        820.6163
      3.800033      290.521500       1258.3021
      3.742297      231.040000       1002.2106
      3.713429      211.866000        917.6349
      3.698995      213.116000        921.2230
      3.691778      192.133500        833.4248
      3.695386      203.474000        880.8496
      3.693582      200.082500        867.0972
 Final Limit:   3.69358195584240       ARL:   200.082500000000     
