Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.580041      148.108500       1494.5636
      3.692071      223.339000       2258.8553
      3.636056      180.425000       1824.0959
      3.664063      204.471000       2070.1625
      3.650059      191.203000       1939.2705
      3.657061      206.753500       2102.1108
      3.653560      194.660000       1970.4815
      3.655311      200.618500       2030.3393
 Final Limit:   3.65531084123834       ARL:   200.618500000000     
