Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.683698      170.782000        685.1948
      3.818308      279.592000       1118.6917
      3.751003      216.980000        866.0192
      3.717351      195.540000        781.8550
      3.734177      211.056500        841.3212
      3.725764      205.579500        821.8388
      3.721557      191.706000        764.0878
      3.723661      200.195500        783.0144
 Final Limit:   3.72366064672184       ARL:   200.195500000000     
