Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.558852      138.280500        398.8383
      3.665632      195.504000        565.2594
      3.719023      239.132500        689.2193
      3.692327      216.333000        624.2072
      3.678980      206.238500        596.3877
      3.672306      196.260500        565.8551
      3.675643      210.130000        605.5527
      3.673975      200.413500        582.1857
 Final Limit:   3.67397462185087       ARL:   200.413500000000     
