Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.637154      143.492500        471.4519
      3.757186      228.452000        749.5865
      3.697170      178.900500        585.2095
      3.727178      207.746000        683.6793
      3.712174      187.172000        613.6377
      3.719676      194.327000        638.2194
      3.723427      190.393500        623.2822
      3.725302      199.993000        662.9927
 Final Limit:   3.72530212020126       ARL:   199.993000000000     
