Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.562839      122.087500        621.2276
      3.681833      177.516500        907.2241
      3.741331      212.083000       1084.7474
      3.711582      185.542000        948.4269
      3.726456      213.014500       1088.9164
      3.719019      190.513500        978.5737
      3.722738      205.184000       1047.2292
      3.720878      198.626500       1035.6992
 Final Limit:   3.72087843351183       ARL:   198.626500000000     
