Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.577632      121.424000        395.7921
      3.696528      183.108000        588.3134
      3.755976      226.654000        735.3051
      3.726252      205.081000        660.4696
      3.711390      193.493500        623.7738
      3.718821      195.383000        628.2628
      3.722537      203.150500        662.0278
      3.720679      197.413000        639.7427
 Final Limit:   3.72067885810264       ARL:   197.413000000000     
