Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.560665      122.123000        413.4680
      3.667383      167.854000        566.0869
      3.720742      193.362000        650.6139
      3.747422      222.256500        747.5615
      3.734082      212.103500        718.7050
      3.727412      207.112000        699.0111
      3.724077      206.802000        694.7874
      3.722410      201.534500        685.0616
 Final Limit:   3.72240951072457       ARL:   201.534500000000     
