Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.400 0.100    22.9868     0.3041     7.0000    16.0000    32.0000   167.0000     0.0000
 1.400 0.080    32.1392     0.4330    10.0000    24.0000    44.0000   266.0000     0.0000
 1.400 0.060    48.0932     0.6581    16.0000    35.0000    65.0000   446.0000     0.0000
 1.400 0.040    78.0522     1.0824    25.0000    56.0000   106.0000   669.0000     0.0000
 1.400 0.020   139.6042     1.9883    42.0000    96.0000   193.0000  1174.0000     0.0000
 1.200 0.200    10.3926     0.1409     4.0000     7.0000    14.0000   108.0000     0.0000
 1.200 0.180    12.1352     0.1631     4.0000     8.0000    17.0000   108.0000     0.0000
 1.200 0.160    14.3072     0.1926     4.0000    10.0000    20.0000   124.0000     0.0000
 1.200 0.140    16.8938     0.2258     5.0000    12.0000    23.0000   147.0000     0.0000
 1.200 0.120    21.4658     0.2810     7.0000    16.0000    30.0000   162.0000     0.0000
 1.200 0.100    27.6602     0.3661     9.0000    20.0000    39.0000   247.0000     0.0000
 1.200 0.080    38.0020     0.5147    12.0000    28.0000    53.0000   422.0000     0.0000
 1.200 0.060    55.0936     0.7605    17.0000    39.0000    75.0000   671.0000     0.0000
 1.200 0.040    87.7032     1.2137    28.0000    63.0000   120.0000  1036.0000     0.0000
 1.200 0.020   145.9042     2.0158    43.0000   102.0000   205.0000  1117.0000     0.0000
 1.000 0.200    12.2960     0.1632     4.0000     8.0000    16.0000   110.0000     0.0000
 1.000 0.180    14.8524     0.1965     5.0000    10.0000    20.0000   130.0000     0.0000
 1.000 0.160    16.6772     0.2231     5.0000    12.0000    23.0000   139.0000     0.0000
 1.000 0.140    20.6810     0.2767     7.0000    15.0000    28.0000   180.0000     0.0000
 1.000 0.120    26.1114     0.3449     9.0000    19.0000    36.0000   203.0000     0.0000
 1.000 0.100    32.8146     0.4402    10.0000    24.0000    45.0000   273.0000     0.0000
 1.000 0.080    44.3954     0.6090    14.0000    32.0000    61.0000   388.0000     0.0000
 1.000 0.060    64.1378     0.8766    20.0000    46.0000    87.0000   548.0000     0.0000
 1.000 0.040   100.0732     1.3924    30.0000    71.0000   138.0000  1040.0000     0.0000
 1.000 0.020   153.7328     2.1470    44.0000   107.0000   215.0000  1232.0000     0.0000
 0.800 0.200    15.6694     0.2095     6.0000    11.0000    21.0000   156.0000     0.0000
 0.800 0.180    18.3044     0.2433     6.0000    13.0000    25.0000   156.0000     0.0000
 0.800 0.160    21.2306     0.2811     7.0000    15.0000    29.0000   265.0000     0.0000
 0.800 0.140    25.9488     0.3533     8.0000    18.0000    36.0000   239.0000     0.0000
 0.800 0.120    31.5238     0.4244    10.0000    23.0000    43.0000   283.0000     0.0000
 0.800 0.100    40.6132     0.5608    13.0000    29.0000    55.0000   362.0000     0.0000
 0.800 0.080    55.5582     0.7733    18.0000    39.0000    76.0000   571.0000     0.0000
 0.800 0.060    77.1444     1.0614    24.0000    55.0000   107.0000   877.0000     0.0000
 0.800 0.040   115.1988     1.6213    35.0000    81.0000   158.0000  1176.0000     0.0000
 0.800 0.020   162.6394     2.3374    48.0000   111.0000   229.0000  1696.0000     0.0000
 0.600 0.200    21.4332     0.2762     8.0000    15.0000    29.0000   219.0000     0.0000
 0.600 0.180    24.8318     0.3299     9.0000    18.0000    33.0000   215.0000     0.0000
 0.600 0.160    28.9672     0.3835    10.0000    21.0000    39.0000   302.0000     0.0000
 0.600 0.140    35.1378     0.4607    12.0000    26.0000    48.0000   460.0000     0.0000
 0.600 0.120    43.5526     0.5938    15.0000    31.0000    58.0000   398.0000     0.0000
 0.600 0.100    53.6300     0.7399    17.0000    38.0000    72.0000   506.0000     0.0000
 0.600 0.080    71.5400     0.9771    23.0000    50.0000    98.0000   693.0000     0.0000
 0.600 0.060    92.1092     1.2909    27.0000    64.0000   127.0000   847.0000     0.0000
 0.600 0.040   131.6328     1.8731    39.0000    92.0000   181.0000  1153.0000     0.0000
 0.600 0.020   172.6838     2.4837    49.0000   117.0000   237.0000  1562.0000     0.0000
 0.400 0.200    35.0190     0.4473    13.0000    26.0000    46.0000   281.0000     0.0000
 0.400 0.180    40.2772     0.5265    15.0000    30.0000    53.0000   408.0000     0.0000
 0.400 0.160    45.9046     0.5915    17.0000    34.0000    63.0000   441.0000     0.0000
 0.400 0.140    53.8364     0.7091    18.0000    39.0000    73.0000   442.0000     0.0000
 0.400 0.120    64.5166     0.9053    22.0000    46.0000    86.0000  1052.0000     0.0000
 0.400 0.100    80.0812     1.0843    25.0000    57.0000   109.0000   633.0000     0.0000
 0.400 0.080   100.4226     1.3545    32.0000    72.0000   140.0000   761.0000     0.0000
 0.400 0.060   128.9930     1.8482    39.0000    88.0000   175.0000  1336.0000     0.0000
 0.400 0.040   159.0458     2.2202    46.0000   113.0000   219.0000  1325.0000     0.0000
 0.400 0.020   188.2912     2.6779    52.0000   129.0000   262.0000  1497.0000     0.0000
 0.200 0.200    97.8684     1.3253    31.0000    71.0000   134.0000   975.0000     0.0000
 0.200 0.180   106.4858     1.4153    36.0000    77.0000   144.0000   933.0000     0.0000
 0.200 0.160   115.1570     1.5638    36.0000    82.0000   160.0000   899.0000     0.0000
 0.200 0.140   129.5818     1.7707    40.0000    90.0000   182.0000  1230.0000     0.0000
 0.200 0.120   142.4160     2.0144    42.0000    99.0000   196.0000  1303.0000     0.0000
 0.200 0.100   154.0060     2.1248    47.0000   108.0000   215.0000  1041.0000     0.0000
 0.200 0.080   167.2184     2.3179    50.0000   115.0000   237.0000  1756.0000     0.0000
 0.200 0.060   181.2152     2.5333    54.0000   127.0000   246.0000  1376.0000     0.0000
 0.200 0.040   190.7020     2.6688    56.0000   130.0000   267.0000  1439.0000     0.0000
 0.200 0.020   196.6016     2.8200    56.0000   134.0000   271.0000  1618.0000     0.0000
