Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.600 0.140    10.7986     0.1349     4.0000     8.0000    15.0000    89.0000     0.0000
 1.600 0.120    13.0946     0.1650     5.0000    10.0000    18.0000   121.0000     0.0000
 1.600 0.100    16.9362     0.2186     6.0000    12.0000    23.0000   126.0000     0.0000
 1.600 0.080    22.7958     0.2975     8.0000    17.0000    31.0000   196.0000     0.0000
 1.600 0.060    34.8796     0.4576    12.0000    26.0000    48.0000   269.0000     0.0000
 1.600 0.040    59.2618     0.8052    19.0000    43.0000    80.0000   504.0000     0.0000
 1.600 0.020   123.7138     1.7716    35.0000    84.0000   172.0000  1214.0000     0.0000
 1.400 0.200     7.5394     0.0935     3.0000     5.0000    10.0000    62.0000     0.0000
 1.400 0.180     8.6872     0.1103     3.0000     6.0000    11.0000    67.0000     0.0000
 1.400 0.160    10.4492     0.1333     4.0000     8.0000    14.0000   121.0000     0.0000
 1.400 0.140    12.2880     0.1590     4.0000     9.0000    16.0000   106.0000     0.0000
 1.400 0.120    15.0872     0.1956     5.0000    11.0000    21.0000   179.0000     0.0000
 1.400 0.100    19.5242     0.2483     7.0000    15.0000    27.0000   195.0000     0.0000
 1.400 0.080    27.1160     0.3608     9.0000    20.0000    37.0000   209.0000     0.0000
 1.400 0.060    39.4820     0.5150    13.0000    29.0000    54.0000   310.0000     0.0000
 1.400 0.040    67.8974     0.9193    22.0000    49.0000    93.0000   559.0000     0.0000
 1.400 0.020   128.5598     1.8843    35.0000    86.0000   177.0000  1342.0000     0.0000
 1.200 0.200     8.9362     0.1128     3.0000     6.0000    12.0000    82.0000     0.0000
 1.200 0.180     9.9302     0.1255     4.0000     7.0000    13.0000   119.0000     0.0000
 1.200 0.160    11.9098     0.1523     4.0000     9.0000    16.0000   118.0000     0.0000
 1.200 0.140    14.4262     0.1881     5.0000    11.0000    19.0000   131.0000     0.0000
 1.200 0.120    18.0630     0.2378     6.0000    13.0000    25.0000   221.0000     0.0000
 1.200 0.100    23.0474     0.3098     8.0000    17.0000    31.0000   260.0000     0.0000
 1.200 0.080    32.5748     0.4451    11.0000    23.0000    45.0000   372.0000     0.0000
 1.200 0.060    46.5660     0.6157    16.0000    33.0000    65.0000   386.0000     0.0000
 1.200 0.040    79.3804     1.1079    25.0000    56.0000   109.0000   713.0000     0.0000
 1.200 0.020   140.4346     1.9413    44.0000   100.0000   194.0000  1382.0000     0.0000
 1.000 0.200    10.9898     0.1428     4.0000     8.0000    14.0000    91.0000     0.0000
 1.000 0.180    12.3448     0.1565     5.0000     9.0000    16.0000   178.0000     0.0000
 1.000 0.160    14.6000     0.1892     5.0000    11.0000    19.0000   145.0000     0.0000
 1.000 0.140    17.2756     0.2253     6.0000    12.0000    24.0000   154.0000     0.0000
 1.000 0.120    21.5880     0.2902     7.0000    15.0000    29.0000   271.0000     0.0000
 1.000 0.100    27.9948     0.3753     9.0000    21.0000    38.0000   309.0000     0.0000
 1.000 0.080    38.7180     0.5306    13.0000    28.0000    52.0000   380.0000     0.0000
 1.000 0.060    59.2894     0.8308    18.0000    41.0000    80.0000   710.0000     0.0000
 1.000 0.040    91.4502     1.2588    29.0000    65.0000   126.0000   744.0000     0.0000
 1.000 0.020   150.7730     2.1480    45.0000   105.0000   205.0000  1773.0000     0.0000
 0.800 0.200    13.7014     0.1701     5.0000    10.0000    18.0000   103.0000     0.0000
 0.800 0.180    15.9558     0.2002     6.0000    12.0000    21.0000   165.0000     0.0000
 0.800 0.160    18.6000     0.2354     7.0000    14.0000    25.0000   153.0000     0.0000
 0.800 0.140    22.5790     0.2904     8.0000    17.0000    30.0000   184.0000     0.0000
 0.800 0.120    27.2058     0.3658    10.0000    20.0000    37.0000   486.0000     0.0000
 0.800 0.100    36.4532     0.5131    12.0000    26.0000    49.0000   596.0000     0.0000
 0.800 0.080    50.0364     0.6891    15.0000    34.0000    69.0000   501.0000     0.0000
 0.800 0.060    67.6644     0.9343    21.0000    48.0000    91.0000   552.0000     0.0000
 0.800 0.040   105.1314     1.4749    32.0000    75.0000   144.0000   962.0000     0.0000
 0.800 0.020   161.8486     2.2903    49.0000   111.0000   220.0000  1567.0000     0.0000
 0.600 0.200    19.6008     0.2447     8.0000    15.0000    26.0000   257.0000     0.0000
 0.600 0.180    22.9432     0.3009     8.0000    17.0000    30.0000   199.0000     0.0000
 0.600 0.160    26.2484     0.3335    10.0000    19.0000    35.0000   298.0000     0.0000
 0.600 0.140    31.2212     0.4020    11.0000    23.0000    42.0000   305.0000     0.0000
 0.600 0.120    39.2374     0.5236    14.0000    28.0000    53.0000   316.0000     0.0000
 0.600 0.100    50.9872     0.7045    17.0000    37.0000    69.0000   495.0000     0.0000
 0.600 0.080    65.0284     0.8988    21.0000    46.0000    88.0000   611.0000     0.0000
 0.600 0.060    88.5874     1.2093    28.0000    64.0000   120.0000   658.0000     0.0000
 0.600 0.040   129.0058     1.7904    39.0000    90.0000   179.0000  1130.0000     0.0000
 0.600 0.020   175.3502     2.4977    51.0000   121.0000   242.0000  1649.0000     0.0000
 0.400 0.200    34.2856     0.4299    13.0000    26.0000    46.0000   273.0000     0.0000
 0.400 0.180    39.2426     0.4904    16.0000    29.0000    52.0000   300.0000     0.0000
 0.400 0.160    46.7566     0.6118    17.0000    34.0000    62.0000   384.0000     0.0000
 0.400 0.140    52.5340     0.6998    19.0000    38.0000    69.0000   424.0000     0.0000
 0.400 0.120    65.2058     0.8666    22.0000    46.0000    90.0000   632.0000     0.0000
 0.400 0.100    77.3994     1.0582    26.0000    56.0000   103.0000   846.0000     0.0000
 0.400 0.080    98.0032     1.3520    31.0000    69.0000   134.0000   923.0000     0.0000
 0.400 0.060   126.1884     1.7557    38.0000    88.0000   174.0000  1162.0000     0.0000
 0.400 0.040   157.9446     2.2462    47.0000   111.0000   218.0000  1704.0000     0.0000
 0.400 0.020   188.6292     2.6464    55.0000   130.0000   260.0000  1672.0000     0.0000
 0.200 0.200   107.4096     1.4575    35.0000    77.0000   146.0000   892.0000     0.0000
 0.200 0.180   113.2816     1.6162    35.0000    78.0000   155.0000  1344.0000     0.0000
 0.200 0.160   125.4264     1.7774    38.0000    88.0000   170.0000  1471.0000     0.0000
 0.200 0.140   134.5452     1.8589    41.0000    94.0000   186.0000  1044.0000     0.0000
 0.200 0.120   145.7600     2.0286    43.0000   101.0000   203.0000  1670.0000     0.0000
 0.200 0.100   157.5414     2.1723    48.0000   111.0000   218.0000  1226.0000     0.0000
 0.200 0.080   171.1836     2.4311    48.0000   117.0000   237.0000  1489.0000     0.0000
 0.200 0.060   183.6346     2.6100    52.0000   127.0000   253.0000  1399.0000     0.0000
 0.200 0.040   193.3652     2.7660    53.0000   132.0000   272.0000  1656.0000     0.0000
 0.200 0.020   203.2014     2.9637    56.0000   140.0000   280.0000  2000.0000     0.0000
