Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 0.600 0.080    80.5194     0.9863    31.0000    61.0000   110.0000   595.0000     0.0000
 0.600 0.060   102.9660     1.3803    35.0000    74.0000   142.0000   898.0000     0.0000
 0.600 0.040   134.5280     1.8078    43.0000    98.0000   183.0000  1437.0000     0.0000
 0.600 0.020   177.4138     2.4602    53.0000   124.0000   247.0000  1611.0000     0.0000
 0.400 0.200    76.0452     0.9689    28.0000    56.0000   104.0000   601.0000     0.0000
 0.400 0.180    84.3886     1.1108    30.0000    62.0000   116.0000   869.0000     0.0000
 0.400 0.160    93.5568     1.2483    31.0000    67.0000   129.0000   731.0000     0.0000
 0.400 0.140   104.2680     1.4081    35.0000    74.0000   140.0000   818.0000     0.0000
 0.400 0.120   116.5810     1.5860    39.0000    84.0000   156.0000  1170.0000     0.0000
 0.400 0.100   129.6038     1.7442    41.0000    93.0000   180.0000  1083.0000     0.0000
 0.400 0.080   142.2098     1.9903    44.0000    98.0000   195.0000  1221.0000     0.0000
 0.400 0.060   161.2340     2.2295    49.0000   112.0000   225.0000  1592.0000     0.0000
 0.400 0.040   179.4352     2.5801    55.0000   121.0000   244.0000  1938.0000     0.0000
 0.400 0.020   192.6066     2.7353    56.0000   135.0000   266.0000  1685.0000     0.0000
 0.200 0.200   159.3798     2.2198    48.0000   111.0000   222.0000  1254.0000     0.0000
 0.200 0.180   172.5258     2.3887    50.0000   120.0000   243.0000  1505.0000     0.0000
 0.200 0.160   171.4416     2.3789    50.0000   121.0000   242.0000  2000.0000     0.0000
 0.200 0.140   178.7450     2.5489    49.0000   123.0000   248.0000  1541.0000     0.0000
 0.200 0.120   188.7100     2.7014    53.0000   132.0000   260.0000  1821.0000     0.0000
 0.200 0.100   189.6284     2.6360    55.0000   134.0000   259.0000  1850.0000     0.0000
 0.200 0.080   187.3544     2.6133    55.0000   130.0000   261.0000  1663.0000     0.0000
 0.200 0.060   193.6496     2.8405    53.0000   129.0000   267.0000  1871.0000     0.0000
 0.200 0.040   194.2588     2.7851    54.0000   134.0000   267.0000  1695.0000     0.0000
 0.200 0.020   198.7360     2.7963    56.0000   137.0000   278.0000  2000.0000     0.0000
