Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.400 0.060    38.1704     0.5391    13.0000    26.0000    51.0000   383.0000     0.0000
 1.400 0.040    66.1552     0.9163    19.0000    46.0000    92.0000   628.0000     0.0000
 1.400 0.020   125.4568     1.7638    36.0000    88.0000   170.0000  1014.0000     0.0000
 1.200 0.200     9.4574     0.0793     6.0000     8.0000    12.0000   102.0000     0.0000
 1.200 0.180    10.2246     0.0874     6.0000     9.0000    13.0000   113.0000     0.0000
 1.200 0.160    11.4708     0.1055     7.0000    10.0000    14.0000    80.0000     0.0000
 1.200 0.140    13.0216     0.1240     7.0000    11.0000    17.0000   159.0000     0.0000
 1.200 0.120    15.6806     0.1658     8.0000    13.0000    20.0000   111.0000     0.0000
 1.200 0.100    20.3564     0.2380     9.0000    16.0000    26.0000   247.0000     0.0000
 1.200 0.080    28.8406     0.3676    12.0000    21.0000    37.0000   243.0000     0.0000
 1.200 0.060    43.9868     0.5809    16.0000    31.0000    59.0000   364.0000     0.0000
 1.200 0.040    71.6144     0.9804    23.0000    51.0000    98.0000   640.0000     0.0000
 1.200 0.020   134.6048     1.9365    37.0000    91.0000   189.0000  1321.0000     0.0000
 1.000 0.200    12.9098     0.1115     7.0000    11.0000    17.0000    73.0000     0.0000
 1.000 0.180    14.0790     0.1244     8.0000    12.0000    18.0000   111.0000     0.0000
 1.000 0.160    15.5632     0.1420     9.0000    14.0000    20.0000   125.0000     0.0000
 1.000 0.140    18.0938     0.1738    10.0000    15.0000    23.0000   148.0000     0.0000
 1.000 0.120    20.8372     0.2166    11.0000    17.0000    27.0000   190.0000     0.0000
 1.000 0.100    26.5372     0.2961    13.0000    21.0000    35.0000   226.0000     0.0000
 1.000 0.080    35.4914     0.4244    15.0000    27.0000    46.0000   296.0000     0.0000
 1.000 0.060    52.1364     0.6795    19.0000    38.0000    69.0000   511.0000     0.0000
 1.000 0.040    86.4018     1.2020    28.0000    60.0000   116.0000   787.0000     0.0000
 1.000 0.020   144.8044     2.0000    45.0000   102.0000   201.0000  1390.0000     0.0000
 0.800 0.200    19.6122     0.1871    11.0000    17.0000    25.0000   124.0000     0.0000
 0.800 0.180    21.1544     0.2038    11.0000    18.0000    28.0000   123.0000     0.0000
 0.800 0.160    23.8208     0.2360    12.0000    20.0000    31.0000   167.0000     0.0000
 0.800 0.140    26.8952     0.2686    13.0000    23.0000    36.0000   199.0000     0.0000
 0.800 0.120    31.4314     0.3393    15.0000    26.0000    41.0000   303.0000     0.0000
 0.800 0.100    38.1902     0.4274    17.0000    30.0000    50.0000   313.0000     0.0000
 0.800 0.080    50.7052     0.5843    21.0000    40.0000    68.0000   364.0000     0.0000
 0.800 0.060    69.0388     0.8489    26.0000    52.0000    94.0000   495.0000     0.0000
 0.800 0.040   102.4426     1.3392    36.0000    75.0000   140.0000   840.0000     0.0000
 0.800 0.020   161.5856     2.2894    48.0000   110.0000   222.0000  1804.0000     0.0000
 0.600 0.200    34.3584     0.3766    16.0000    28.0000    45.0000   277.0000     0.0000
 0.600 0.180    37.6450     0.4176    17.0000    31.0000    50.0000   349.0000     0.0000
 0.600 0.160    43.9614     0.5138    18.0000    35.0000    59.0000   286.0000     0.0000
 0.600 0.140    48.9194     0.5639    21.0000    39.0000    66.0000   352.0000     0.0000
 0.600 0.120    56.5044     0.6612    23.0000    45.0000    77.0000   513.0000     0.0000
 0.600 0.100    66.3936     0.8007    26.0000    50.0000    92.0000   494.0000     0.0000
 0.600 0.080    80.4868     1.0260    30.0000    60.0000   108.0000   576.0000     0.0000
 0.600 0.060   103.3562     1.3187    37.0000    78.0000   141.0000  1144.0000     0.0000
 0.600 0.040   134.1876     1.8174    44.0000    96.0000   183.0000  1196.0000     0.0000
 0.600 0.020   176.2274     2.4839    52.0000   122.0000   243.0000  1578.0000     0.0000
 0.400 0.200    77.7136     1.0222    28.0000    58.0000   105.0000   722.0000     0.0000
 0.400 0.180    87.9132     1.1533    30.0000    64.0000   119.0000   710.0000     0.0000
 0.400 0.160    95.7044     1.2681    33.0000    69.0000   130.0000   687.0000     0.0000
 0.400 0.140   106.0056     1.4356    34.0000    76.0000   145.0000   933.0000     0.0000
 0.400 0.120   116.1556     1.5448    38.0000    83.0000   162.0000   931.0000     0.0000
 0.400 0.100   127.3200     1.7591    40.0000    89.0000   175.0000  1147.0000     0.0000
 0.400 0.080   147.8296     2.0388    45.0000   106.0000   203.0000  1515.0000     0.0000
 0.400 0.060   161.0342     2.2059    49.0000   114.0000   226.0000  1269.0000     0.0000
 0.400 0.040   178.6090     2.5107    51.0000   124.0000   249.0000  1346.0000     0.0000
 0.400 0.020   196.7232     2.7811    57.0000   137.0000   275.0000  1709.0000     0.0000
 0.200 0.200   166.9096     2.3684    49.0000   116.0000   233.0000  1817.0000     0.0000
 0.200 0.180   166.4958     2.3524    48.0000   115.0000   230.0000  1355.0000     0.0000
 0.200 0.160   174.6376     2.4829    51.0000   120.0000   239.0000  1836.0000     0.0000
 0.200 0.140   177.8370     2.4519    52.0000   125.0000   251.0000  1423.0000     0.0000
 0.200 0.120   185.1958     2.5803    55.0000   128.0000   258.0000  2000.0000     0.0000
 0.200 0.100   186.0020     2.5681    55.0000   132.0000   259.0000  1293.0000     0.0000
 0.200 0.080   192.9682     2.6840    55.0000   133.0000   273.0000  1354.0000     0.0000
 0.200 0.060   196.5590     2.6634    57.0000   139.0000   279.0000  1484.0000     0.0000
 0.200 0.040   198.8718     2.8888    57.0000   136.0000   271.0000  1568.0000     0.0000
 0.200 0.020   199.5316     2.7551    58.0000   139.0000   283.0000  1585.0000     0.0000
