Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.000 0.020   146.9775     3.1677    44.0000   103.0000   209.0000  1053.0000     0.0000
 0.800 0.200    12.0460     0.2123     6.0000     9.0000    16.0000    93.0000     0.0000
 0.800 0.180    13.5885     0.2415     6.0000    11.0000    17.0000    93.0000     0.0000
 0.800 0.160    15.2545     0.2966     6.0000    11.0000    19.0000   152.0000     0.0000
 0.800 0.140    18.5905     0.3601     8.0000    14.0000    24.0000   118.0000     0.0000
 0.800 0.120    22.0310     0.4360     9.0000    16.0000    30.0000   215.0000     0.0000
 0.800 0.100    30.8760     0.6311    11.0000    22.0000    43.0000   205.0000     0.0000
 0.800 0.080    42.2820     0.8914    14.0000    30.0000    58.0000   351.0000     0.0000
 0.800 0.060    59.4380     1.2805    19.0000    42.0000    80.0000   497.0000     0.0000
 0.800 0.040    99.5595     2.2260    29.0000    67.0000   136.0000   680.0000     0.0000
 0.800 0.020   159.0715     3.5958    45.0000   103.0000   227.0000  1287.0000     0.0000
 0.600 0.200    17.8685     0.3343     8.0000    14.0000    23.0000   234.0000     0.0000
 0.600 0.180    19.8805     0.3692     9.0000    15.0000    26.0000   173.0000     0.0000
 0.600 0.160    24.0670     0.4580    10.0000    18.0000    32.0000   158.0000     0.0000
 0.600 0.140    28.6620     0.5485    12.0000    22.0000    37.0000   217.0000     0.0000
 0.600 0.120    35.1490     0.7191    13.0000    25.0000    48.0000   319.0000     0.0000
 0.600 0.100    44.9965     0.9370    16.0000    33.0000    60.0000   351.0000     0.0000
 0.600 0.080    62.0410     1.3692    20.0000    42.0000    85.0000   651.0000     0.0000
 0.600 0.060    86.1880     1.7813    29.0000    62.0000   123.0000   724.0000     0.0000
 0.600 0.040   124.2390     2.6473    37.0000    87.0000   178.0000  1007.0000     0.0000
 0.600 0.020   171.0740     3.9136    50.0000   118.0000   234.0000  1914.0000     0.0000
 0.400 0.200    34.4570     0.6610    15.0000    26.0000    45.0000   347.0000     0.0000
 0.400 0.180    38.8620     0.7599    16.0000    29.0000    50.0000   303.0000     0.0000
 0.400 0.160    46.5785     0.9106    19.0000    35.0000    62.0000   317.0000     0.0000
 0.400 0.140    52.0110     1.0700    20.0000    39.0000    69.0000   378.0000     0.0000
 0.400 0.120    63.9070     1.3181    22.0000    46.0000    86.0000   559.0000     0.0000
 0.400 0.100    81.9650     1.7069    28.0000    58.0000   114.0000   608.0000     0.0000
 0.400 0.080   100.0195     2.1447    32.0000    71.0000   135.0000   778.0000     0.0000
 0.400 0.060   123.6570     2.5599    39.0000    91.0000   175.0000   802.0000     0.0000
 0.400 0.040   162.4920     3.5832    51.0000   115.0000   222.0000  1194.0000     0.0000
 0.400 0.020   188.5155     4.2081    55.0000   133.0000   258.0000  1540.0000     0.0000
 0.200 0.200   112.1660     2.4757    35.0000    81.0000   154.0000  1158.0000     0.0000
 0.200 0.180   126.2030     2.7184    39.0000    88.0000   172.0000  1011.0000     0.0000
 0.200 0.160   125.6845     2.7764    39.0000    89.0000   172.0000  1239.0000     0.0000
 0.200 0.140   143.8420     3.2559    42.0000    96.0000   201.0000  1331.0000     0.0000
 0.200 0.120   151.5215     3.4792    42.0000   106.0000   203.0000  1422.0000     0.0000
 0.200 0.100   168.8380     3.8647    47.0000   117.0000   230.0000  1499.0000     0.0000
 0.200 0.080   182.2060     4.2243    50.0000   125.0000   252.0000  1687.0000     0.0000
 0.200 0.060   195.6390     4.4034    55.0000   135.0000   269.0000  1378.0000     0.0000
 0.200 0.040   185.2690     4.1577    55.0000   129.0000   251.0000  1395.0000     0.0000
 0.200 0.020   198.1765     4.5758    56.0000   136.0000   276.0000  2000.0000     0.0000
