Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.600 0.080    14.5640     0.2351     7.0000    12.0000    19.0000    97.0000     0.0000
 1.600 0.060    23.0155     0.4577    10.0000    17.0000    30.0000   187.0000     0.0000
 1.600 0.040    43.6855     0.9284    15.0000    31.0000    58.0000   299.0000     0.0000
 1.600 0.020   110.1740     2.4717    31.0000    76.0000   152.0000   930.0000     0.0000
 1.400 0.200     6.9940     0.0820     4.0000     6.0000     9.0000    24.0000     0.0000
 1.400 0.180     7.6855     0.0888     5.0000     7.0000    10.0000    32.0000     0.0000
 1.400 0.160     8.5220     0.1043     5.0000     8.0000    11.0000    42.0000     0.0000
 1.400 0.140     9.6575     0.1217     6.0000     9.0000    12.0000    48.0000     0.0000
 1.400 0.120    11.2850     0.1509     6.0000    10.0000    15.0000    68.0000     0.0000
 1.400 0.100    13.5490     0.1984     7.0000    12.0000    17.0000    71.0000     0.0000
 1.400 0.080    17.3090     0.2924     9.0000    14.0000    22.0000   169.0000     0.0000
 1.400 0.060    26.8360     0.5140    11.0000    20.0000    35.0000   265.0000     0.0000
 1.400 0.040    52.5900     1.1572    18.0000    36.0000    70.0000   386.0000     0.0000
 1.400 0.020   119.3655     2.5467    36.0000    84.0000   165.0000   739.0000     0.0000
 1.200 0.200     8.8365     0.1114     5.0000     8.0000    11.0000    49.0000     0.0000
 1.200 0.180     9.7135     0.1183     6.0000     9.0000    13.0000    38.0000     0.0000
 1.200 0.160    10.8530     0.1438     6.0000    10.0000    14.0000    51.0000     0.0000
 1.200 0.140    12.4400     0.1727     7.0000    11.0000    16.0000    66.0000     0.0000
 1.200 0.120    13.8475     0.2019     8.0000    12.0000    18.0000    91.0000     0.0000
 1.200 0.100    17.4050     0.2680     9.0000    15.0000    22.0000   113.0000     0.0000
 1.200 0.080    22.8880     0.3922    11.0000    19.0000    29.0000   197.0000     0.0000
 1.200 0.060    33.6405     0.6517    14.0000    26.0000    44.0000   286.0000     0.0000
 1.200 0.040    61.8725     1.3073    22.0000    44.0000    85.0000   583.0000     0.0000
 1.200 0.020   130.5565     2.9588    40.0000    89.0000   178.0000  1377.0000     0.0000
 1.000 0.200    12.0450     0.1551     7.0000    11.0000    15.0000    49.0000     0.0000
 1.000 0.180    13.3650     0.1801     8.0000    12.0000    17.0000    67.0000     0.0000
 1.000 0.160    14.9380     0.2102     8.0000    13.0000    19.0000    85.0000     0.0000
 1.000 0.140    16.6715     0.2426     9.0000    14.0000    22.0000   116.0000     0.0000
 1.000 0.120    19.1340     0.2967    10.0000    16.0000    25.0000   109.0000     0.0000
 1.000 0.100    24.0080     0.3746    12.0000    20.0000    32.0000   120.0000     0.0000
 1.000 0.080    32.0625     0.5867    15.0000    26.0000    42.0000   255.0000     0.0000
 1.000 0.060    45.2010     0.8747    18.0000    33.0000    61.0000   304.0000     0.0000
 1.000 0.040    74.0205     1.5942    25.0000    52.0000    98.0000   643.0000     0.0000
 1.000 0.020   139.5280     2.9969    43.0000    98.0000   197.0000  1062.0000     0.0000
 0.800 0.200    18.0850     0.2702    10.0000    16.0000    24.0000   114.0000     0.0000
 0.800 0.180    20.2960     0.3011    11.0000    18.0000    26.0000   100.0000     0.0000
 0.800 0.160    22.0280     0.3393    11.0000    19.0000    29.0000   101.0000     0.0000
 0.800 0.140    26.0150     0.4163    13.0000    22.0000    34.0000   152.0000     0.0000
 0.800 0.120    31.5790     0.5277    15.0000    26.0000    41.0000   216.0000     0.0000
 0.800 0.100    37.9365     0.6861    16.0000    31.0000    50.0000   278.0000     0.0000
 0.800 0.080    48.2290     0.8982    21.0000    37.0000    64.0000   366.0000     0.0000
 0.800 0.060    69.3005     1.3850    26.0000    52.0000    93.0000   494.0000     0.0000
 0.800 0.040   103.8905     2.2214    34.0000    74.0000   139.0000   702.0000     0.0000
 0.800 0.020   158.7685     3.5139    45.0000   107.0000   224.0000  1203.0000     0.0000
 0.600 0.200    33.1310     0.5774    15.0000    27.0000    44.0000   239.0000     0.0000
 0.600 0.180    36.3110     0.6432    16.0000    29.0000    48.0000   224.0000     0.0000
 0.600 0.160    42.1755     0.8041    18.0000    33.0000    55.0000   259.0000     0.0000
 0.600 0.140    47.8760     0.8703    20.0000    38.0000    64.0000   326.0000     0.0000
 0.600 0.120    57.8445     1.1165    23.0000    45.0000    77.0000   352.0000     0.0000
 0.600 0.100    67.4635     1.3783    25.0000    50.0000    92.0000   646.0000     0.0000
 0.600 0.080    86.2375     1.7274    31.0000    65.0000   117.0000   557.0000     0.0000
 0.600 0.060   110.2270     2.3609    37.0000    79.0000   146.0000   914.0000     0.0000
 0.600 0.040   149.3135     3.2575    45.0000   105.0000   209.0000  1193.0000     0.0000
 0.600 0.020   188.8855     4.1292    55.0000   135.0000   263.0000  1695.0000     0.0000
 0.400 0.200    81.7195     1.6941    28.0000    59.0000   115.0000   635.0000     0.0000
 0.400 0.180    88.4010     1.9031    28.0000    64.0000   122.0000   791.0000     0.0000
 0.400 0.160    98.8505     2.0952    34.0000    71.0000   133.0000   817.0000     0.0000
 0.400 0.140   106.1360     2.2128    33.0000    76.0000   146.0000   884.0000     0.0000
 0.400 0.120   127.9100     2.8559    40.0000    87.0000   176.0000  1388.0000     0.0000
 0.400 0.100   139.8235     2.9807    44.0000   101.0000   195.0000   977.0000     0.0000
 0.400 0.080   154.1820     3.4114    46.0000   109.0000   209.0000  1289.0000     0.0000
 0.400 0.060   170.4875     3.7172    47.0000   120.0000   241.0000  1407.0000     0.0000
 0.400 0.040   183.3550     4.1469    48.0000   128.0000   257.0000  1445.0000     0.0000
 0.400 0.020   202.0550     4.6176    55.0000   140.0000   272.0000  1537.0000     0.0000
 0.200 0.200   161.0030     3.6576    46.0000   110.0000   229.0000  1768.0000     0.0000
 0.200 0.180   171.9860     3.8388    48.0000   115.0000   239.0000  1394.0000     0.0000
 0.200 0.160   179.0055     4.0575    54.0000   124.0000   243.0000  1680.0000     0.0000
 0.200 0.140   175.6085     3.8807    50.0000   122.0000   245.0000  1359.0000     0.0000
 0.200 0.120   188.6325     4.2848    53.0000   127.0000   264.0000  1960.0000     0.0000
 0.200 0.100   186.2730     4.1317    51.0000   129.0000   262.0000  1656.0000     0.0000
 0.200 0.080   190.8215     4.2224    57.0000   131.0000   263.0000  1389.0000     0.0000
 0.200 0.060   200.9085     4.6219    57.0000   139.0000   276.0000  1494.0000     0.0000
 0.200 0.040   200.5110     4.5626    57.0000   137.0000   278.0000  1366.0000     0.0000
 0.200 0.020   200.1615     4.7156    52.0000   134.0000   275.0000  1893.0000     0.0000
