Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.400 0.140     8.1415     0.1440     4.0000     7.0000    11.0000   110.0000     0.0000
 1.400 0.120    10.1545     0.1891     5.0000     8.0000    13.0000   103.0000     0.0000
 1.400 0.100    13.5280     0.2800     6.0000    10.0000    17.0000   159.0000     0.0000
 1.400 0.080    19.7010     0.4468     7.0000    14.0000    24.0000   163.0000     0.0000
 1.400 0.060    34.1735     0.7954    10.0000    22.0000    47.0000   317.0000     0.0000
 1.400 0.040    67.3890     1.5363    17.0000    47.0000    93.0000   679.0000     0.0000
 1.400 0.020   134.2615     2.9767    37.0000    92.0000   188.0000   839.0000     0.0000
 1.200 0.200     6.6645     0.0972     4.0000     6.0000     8.0000    50.0000     0.0000
 1.200 0.180     7.5585     0.1160     4.0000     6.0000    10.0000    54.0000     0.0000
 1.200 0.160     8.4295     0.1269     5.0000     7.0000    11.0000    47.0000     0.0000
 1.200 0.140     9.9355     0.1644     5.0000     8.0000    13.0000    81.0000     0.0000
 1.200 0.120    11.9170     0.2072     6.0000     9.0000    15.0000    83.0000     0.0000
 1.200 0.100    15.6185     0.3015     7.0000    12.0000    20.0000   140.0000     0.0000
 1.200 0.080    24.1330     0.5635     9.0000    16.0000    31.0000   319.0000     0.0000
 1.200 0.060    40.5365     0.9175    12.0000    27.0000    55.0000   299.0000     0.0000
 1.200 0.040    74.6890     1.6744    21.0000    51.0000   103.0000   534.0000     0.0000
 1.200 0.020   141.6465     3.1642    38.0000    98.0000   195.0000   822.0000     0.0000
 1.000 0.200     8.6690     0.1316     5.0000     7.0000    11.0000    75.0000     0.0000
 1.000 0.180     9.3140     0.1371     5.0000     8.0000    12.0000    54.0000     0.0000
 1.000 0.160    10.7275     0.1812     5.0000     8.0000    14.0000    67.0000     0.0000
 1.000 0.140    12.2300     0.2008     6.0000    10.0000    16.0000   111.0000     0.0000
 1.000 0.120    15.4925     0.2813     7.0000    12.0000    20.0000   120.0000     0.0000
 1.000 0.100    19.5020     0.3810     8.0000    14.0000    25.0000   145.0000     0.0000
 1.000 0.080    29.4980     0.6184    11.0000    21.0000    38.0000   260.0000     0.0000
 1.000 0.060    47.1360     1.0401    15.0000    33.0000    63.0000   419.0000     0.0000
 1.000 0.040    82.7535     1.7840    25.0000    58.0000   115.0000   582.0000     0.0000
 1.000 0.020   141.1475     3.0629    39.0000    95.0000   201.0000   926.0000     0.0000
 0.800 0.200    11.8045     0.1939     6.0000    10.0000    15.0000    93.0000     0.0000
 0.800 0.180    13.0875     0.2149     7.0000    11.0000    17.0000    93.0000     0.0000
 0.800 0.160    14.6310     0.2492     7.0000    12.0000    19.0000   129.0000     0.0000
 0.800 0.140    17.8305     0.3166     9.0000    14.0000    23.0000   143.0000     0.0000
 0.800 0.120    22.1320     0.4074    10.0000    17.0000    29.0000   163.0000     0.0000
 0.800 0.100    27.6130     0.5621    11.0000    20.0000    36.0000   210.0000     0.0000
 0.800 0.080    38.4755     0.7833    15.0000    28.0000    51.0000   289.0000     0.0000
 0.800 0.060    59.3815     1.3166    18.0000    41.0000    81.0000   752.0000     0.0000
 0.800 0.040   102.3605     2.1596    29.0000    77.0000   146.0000   660.0000     0.0000
 0.800 0.020   162.1155     3.6402    46.0000   111.0000   226.0000  1049.0000     0.0000
 0.600 0.200    18.2235     0.2948     9.0000    15.0000    24.0000   122.0000     0.0000
 0.600 0.180    20.3560     0.3507     9.0000    16.0000    27.0000   121.0000     0.0000
 0.600 0.160    23.7340     0.4179    11.0000    19.0000    31.0000   188.0000     0.0000
 0.600 0.140    27.3405     0.4747    13.0000    22.0000    36.0000   193.0000     0.0000
 0.600 0.120    33.1635     0.6592    13.0000    25.0000    44.0000   334.0000     0.0000
 0.600 0.100    43.1855     0.8762    17.0000    32.0000    57.0000   335.0000     0.0000
 0.600 0.080    56.7260     1.2253    20.0000    41.0000    73.0000   413.0000     0.0000
 0.600 0.060    83.1460     1.7937    27.0000    58.0000   113.0000   623.0000     0.0000
 0.600 0.040   124.9215     2.8232    37.0000    85.0000   173.0000  1284.0000     0.0000
 0.600 0.020   175.2945     3.8607    54.0000   121.0000   240.0000  1323.0000     0.0000
 0.400 0.200    39.3990     0.7390    16.0000    31.0000    53.0000   254.0000     0.0000
 0.400 0.180    43.6415     0.8211    18.0000    34.0000    58.0000   325.0000     0.0000
 0.400 0.160    49.5175     0.9589    20.0000    38.0000    67.0000   322.0000     0.0000
 0.400 0.140    58.7080     1.1883    23.0000    44.0000    78.0000   467.0000     0.0000
 0.400 0.120    69.7795     1.4451    25.0000    49.0000    96.0000   524.0000     0.0000
 0.400 0.100    83.0520     1.7397    29.0000    59.0000   111.0000   535.0000     0.0000
 0.400 0.080   106.3745     2.3786    33.0000    75.0000   142.0000  1006.0000     0.0000
 0.400 0.060   127.3270     2.7198    40.0000    91.0000   178.0000   770.0000     0.0000
 0.400 0.040   164.8670     3.6848    46.0000   112.0000   227.0000  1057.0000     0.0000
 0.400 0.020   192.9270     4.3249    55.0000   137.0000   261.0000  1745.0000     0.0000
 0.200 0.200   129.8825     2.8078    42.0000    91.0000   180.0000   873.0000     0.0000
 0.200 0.180   137.8855     3.0276    40.0000    96.0000   193.0000   888.0000     0.0000
 0.200 0.160   150.1145     3.2601    47.0000   109.0000   206.0000  1129.0000     0.0000
 0.200 0.140   150.8065     3.4751    43.0000   102.0000   212.0000  1374.0000     0.0000
 0.200 0.120   163.9720     3.5096    49.0000   118.0000   227.0000  1095.0000     0.0000
 0.200 0.100   178.7855     3.9828    55.0000   131.0000   241.0000  1360.0000     0.0000
 0.200 0.080   183.6735     4.1996    54.0000   127.0000   249.0000  1591.0000     0.0000
 0.200 0.060   185.7945     4.1777    54.0000   129.0000   257.0000  1401.0000     0.0000
 0.200 0.040   199.0825     4.6044    53.0000   133.0000   276.0000  1893.0000     0.0000
 0.200 0.020   197.8590     4.4710    56.0000   133.0000   276.0000  1533.0000     0.0000
