Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.600 0.160     6.1660     0.0878     3.0000     5.0000     8.0000    32.0000     0.0000
 1.600 0.140     7.0070     0.1049     4.0000     6.0000     9.0000    41.0000     0.0000
 1.600 0.120     8.4375     0.1404     4.0000     7.0000    11.0000    51.0000     0.0000
 1.600 0.100    10.5630     0.1828     5.0000     8.0000    14.0000    79.0000     0.0000
 1.600 0.080    14.0340     0.2617     6.0000    11.0000    18.0000    93.0000     0.0000
 1.600 0.060    22.5800     0.4789     9.0000    17.0000    28.0000   275.0000     0.0000
 1.600 0.040    44.8175     0.9622    15.0000    32.0000    61.0000   456.0000     0.0000
 1.600 0.020   107.2970     2.3635    31.0000    76.0000   149.0000   816.0000     0.0000
 1.400 0.200     5.6595     0.0772     3.0000     5.0000     7.0000    25.0000     0.0000
 1.400 0.180     6.2940     0.0911     3.0000     5.0000     8.0000    32.0000     0.0000
 1.400 0.160     7.2665     0.1101     4.0000     6.0000     9.0000    42.0000     0.0000
 1.400 0.140     8.2105     0.1247     4.0000     7.0000    11.0000    54.0000     0.0000
 1.400 0.120    10.0595     0.1638     5.0000     8.0000    13.0000    71.0000     0.0000
 1.400 0.100    12.9300     0.2179     6.0000    11.0000    17.0000    82.0000     0.0000
 1.400 0.080    17.2725     0.3389     7.0000    13.0000    23.0000   161.0000     0.0000
 1.400 0.060    25.8485     0.5255    10.0000    19.0000    35.0000   221.0000     0.0000
 1.400 0.040    49.4035     1.0512    16.0000    35.0000    67.0000   386.0000     0.0000
 1.400 0.020   116.4360     2.5431    35.0000    83.0000   160.0000   847.0000     0.0000
 1.200 0.200     6.8955     0.1023     4.0000     6.0000     9.0000    39.0000     0.0000
 1.200 0.180     7.7190     0.1198     4.0000     7.0000    10.0000    68.0000     0.0000
 1.200 0.160     8.8770     0.1430     5.0000     7.0000    11.0000    74.0000     0.0000
 1.200 0.140    10.2015     0.1637     5.0000     8.0000    13.0000    63.0000     0.0000
 1.200 0.120    12.4265     0.2035     6.0000    10.0000    17.0000    71.0000     0.0000
 1.200 0.100    15.7195     0.2942     7.0000    12.0000    20.0000   120.0000     0.0000
 1.200 0.080    20.4765     0.3649     9.0000    16.0000    28.0000   114.0000     0.0000
 1.200 0.060    32.0440     0.6529    12.0000    24.0000    42.0000   235.0000     0.0000
 1.200 0.040    56.0860     1.2037    18.0000    40.0000    76.0000   410.0000     0.0000
 1.200 0.020   129.2855     2.9280    37.0000    88.0000   176.0000   975.0000     0.0000
 1.000 0.200     9.1025     0.1457     5.0000     8.0000    12.0000    61.0000     0.0000
 1.000 0.180     9.9455     0.1609     5.0000     8.0000    13.0000    95.0000     0.0000
 1.000 0.160    11.3960     0.1857     5.0000     9.0000    15.0000    62.0000     0.0000
 1.000 0.140    13.0360     0.2222     6.0000    10.0000    17.0000    85.0000     0.0000
 1.000 0.120    16.3445     0.2926     7.0000    13.0000    21.0000   128.0000     0.0000
 1.000 0.100    20.6290     0.3678     9.0000    16.0000    27.0000   145.0000     0.0000
 1.000 0.080    28.3525     0.5319    12.0000    22.0000    38.0000   271.0000     0.0000
 1.000 0.060    41.8355     0.8565    15.0000    31.0000    56.0000   340.0000     0.0000
 1.000 0.040    76.3185     1.6842    25.0000    54.0000   102.0000   668.0000     0.0000
 1.000 0.020   137.0490     3.0926    40.0000    94.0000   188.0000  1469.0000     0.0000
 0.800 0.200    12.4605     0.2013     6.0000    10.0000    16.0000   104.0000     0.0000
 0.800 0.180    13.8285     0.2307     7.0000    11.0000    18.0000    78.0000     0.0000
 0.800 0.160    16.1190     0.2771     7.0000    13.0000    21.0000   113.0000     0.0000
 0.800 0.140    19.2220     0.3500     9.0000    15.0000    25.0000   138.0000     0.0000
 0.800 0.120    22.7800     0.4304     9.0000    17.0000    30.0000   136.0000     0.0000
 0.800 0.100    30.0710     0.5779    12.0000    22.0000    40.0000   228.0000     0.0000
 0.800 0.080    39.3190     0.7972    15.0000    29.0000    51.0000   271.0000     0.0000
 0.800 0.060    56.9075     1.1420    20.0000    42.0000    78.0000   369.0000     0.0000
 0.800 0.040    93.0695     1.9674    30.0000    67.0000   130.0000   616.0000     0.0000
 0.800 0.020   162.6670     3.7205    47.0000   109.0000   224.0000  1457.0000     0.0000
 0.600 0.200    20.4790     0.3593    10.0000    17.0000    27.0000   147.0000     0.0000
 0.600 0.180    23.8650     0.4506    11.0000    19.0000    30.0000   194.0000     0.0000
 0.600 0.160    27.0465     0.4803    12.0000    21.0000    35.0000   168.0000     0.0000
 0.600 0.140    31.1710     0.5834    13.0000    24.0000    42.0000   264.0000     0.0000
 0.600 0.120    38.5040     0.7454    15.0000    29.0000    51.0000   287.0000     0.0000
 0.600 0.100    48.2440     1.0012    18.0000    35.0000    64.0000   454.0000     0.0000
 0.600 0.080    62.5910     1.2661    22.0000    46.0000    85.0000   445.0000     0.0000
 0.600 0.060    87.1490     1.9150    28.0000    60.0000   119.0000   664.0000     0.0000
 0.600 0.040   125.3255     2.7828    36.0000    84.0000   176.0000   959.0000     0.0000
 0.600 0.020   170.1115     3.7729    53.0000   116.0000   234.0000  1307.0000     0.0000
 0.400 0.200    45.2260     0.9151    18.0000    34.0000    60.0000   467.0000     0.0000
 0.400 0.180    50.5225     1.0616    19.0000    36.0000    66.0000   418.0000     0.0000
 0.400 0.160    58.3855     1.1725    22.0000    43.0000    77.0000   436.0000     0.0000
 0.400 0.140    67.3450     1.3618    25.0000    50.0000    89.0000   494.0000     0.0000
 0.400 0.120    80.4675     1.7659    26.0000    57.0000   109.0000   705.0000     0.0000
 0.400 0.100    92.6525     1.9329    30.0000    67.0000   127.0000   628.0000     0.0000
 0.400 0.080   112.1500     2.4107    36.0000    81.0000   152.0000   974.0000     0.0000
 0.400 0.060   149.5680     3.3000    45.0000   105.0000   202.0000  1179.0000     0.0000
 0.400 0.040   164.7695     3.6379    50.0000   116.0000   224.0000  1285.0000     0.0000
 0.400 0.020   190.3780     4.2668    54.0000   131.0000   264.0000  1481.0000     0.0000
 0.200 0.200   140.3100     3.1372    40.0000    97.0000   193.0000  1100.0000     0.0000
 0.200 0.180   148.6585     3.2394    44.0000   105.0000   207.0000  1507.0000     0.0000
 0.200 0.160   153.1915     3.3432    46.0000   110.0000   218.0000  1412.0000     0.0000
 0.200 0.140   158.9885     3.4873    46.0000   112.0000   219.0000  1151.0000     0.0000
 0.200 0.120   177.2270     3.8146    53.0000   124.0000   250.0000  1389.0000     0.0000
 0.200 0.100   178.5905     4.0181    52.0000   119.0000   248.0000  1251.0000     0.0000
 0.200 0.080   181.2595     4.1401    51.0000   123.0000   248.0000  1625.0000     0.0000
 0.200 0.060   187.1790     4.1945    51.0000   131.0000   258.0000  1355.0000     0.0000
 0.200 0.040   201.2570     4.4785    56.0000   138.0000   277.0000  1285.0000     0.0000
 0.200 0.020   198.3935     4.4907    57.0000   140.0000   275.0000  1956.0000     0.0000
