Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.000 0.200     9.8855     0.1517     5.0000     8.0000    13.0000    52.0000     0.0000
 1.000 0.180    11.1240     0.1787     6.0000     9.0000    15.0000    69.0000     0.0000
 1.000 0.160    12.6640     0.2242     6.0000    10.0000    17.0000   113.0000     0.0000
 1.000 0.140    15.1500     0.2657     7.0000    12.0000    20.0000   108.0000     0.0000
 1.000 0.120    18.0155     0.3274     8.0000    14.0000    24.0000   141.0000     0.0000
 1.000 0.100    23.6135     0.4335    10.0000    18.0000    31.0000   148.0000     0.0000
 1.000 0.080    30.7510     0.5751    13.0000    23.0000    41.0000   199.0000     0.0000
 1.000 0.060    46.7450     0.9534    16.0000    34.0000    64.0000   303.0000     0.0000
 1.000 0.040    76.1575     1.5615    27.0000    55.0000   106.0000   635.0000     0.0000
 1.000 0.020   147.7670     3.3322    44.0000   101.0000   204.0000  1474.0000     0.0000
 0.800 0.200    14.4655     0.2496     7.0000    12.0000    18.0000   102.0000     0.0000
 0.800 0.180    16.0835     0.2923     7.0000    13.0000    21.0000   127.0000     0.0000
 0.800 0.160    19.0535     0.3364     8.0000    15.0000    25.0000   166.0000     0.0000
 0.800 0.140    22.5040     0.4194     9.0000    17.0000    30.0000   157.0000     0.0000
 0.800 0.120    26.9000     0.5160    11.0000    20.0000    36.0000   175.0000     0.0000
 0.800 0.100    34.0290     0.6645    13.0000    25.0000    46.0000   231.0000     0.0000
 0.800 0.080    45.4230     0.8994    17.0000    33.0000    62.0000   283.0000     0.0000
 0.800 0.060    68.0355     1.4530    23.0000    47.0000    92.0000   560.0000     0.0000
 0.800 0.040   105.8810     2.2993    33.0000    74.0000   144.0000   688.0000     0.0000
 0.800 0.020   161.2750     3.6455    46.0000   109.0000   222.0000  1532.0000     0.0000
 0.600 0.200    24.5670     0.4451    11.0000    19.0000    32.0000   181.0000     0.0000
 0.600 0.180    27.2950     0.5162    12.0000    21.0000    36.0000   225.0000     0.0000
 0.600 0.160    32.4105     0.6497    13.0000    25.0000    43.0000   526.0000     0.0000
 0.600 0.140    38.1040     0.7511    15.0000    29.0000    50.0000   256.0000     0.0000
 0.600 0.120    47.1220     0.9362    18.0000    35.0000    63.0000   355.0000     0.0000
 0.600 0.100    58.6245     1.2171    22.0000    43.0000    78.0000   423.0000     0.0000
 0.600 0.080    74.9990     1.5589    25.0000    55.0000   101.0000   579.0000     0.0000
 0.600 0.060    99.6220     2.1498    33.0000    69.0000   136.0000   740.0000     0.0000
 0.600 0.040   139.1175     3.0698    38.0000    97.0000   194.0000  1238.0000     0.0000
 0.600 0.020   188.0990     4.2877    49.0000   127.0000   262.0000  1970.0000     0.0000
 0.400 0.200    56.2090     1.1526    21.0000    40.0000    76.0000   502.0000     0.0000
 0.400 0.180    63.8655     1.3328    23.0000    45.0000    87.0000   589.0000     0.0000
 0.400 0.160    70.6755     1.4598    25.0000    53.0000    93.0000   488.0000     0.0000
 0.400 0.140    85.3450     1.8573    28.0000    60.0000   118.0000  1154.0000     0.0000
 0.400 0.120    95.4735     2.1202    31.0000    67.0000   128.0000   752.0000     0.0000
 0.400 0.100   111.6705     2.4473    36.0000    77.0000   153.0000   999.0000     0.0000
 0.400 0.080   131.2180     2.8562    41.0000    93.0000   180.0000  1183.0000     0.0000
 0.400 0.060   159.3275     3.5024    48.0000   110.0000   225.0000  1202.0000     0.0000
 0.400 0.040   177.2675     4.0103    50.0000   119.0000   247.0000  1800.0000     0.0000
 0.400 0.020   190.8970     4.3337    54.0000   132.0000   263.0000  1694.0000     0.0000
 0.200 0.200   154.9425     3.3841    48.0000   114.0000   211.0000  1440.0000     0.0000
 0.200 0.180   157.5275     3.5333    43.0000   110.0000   218.0000  1032.0000     0.0000
 0.200 0.160   166.0300     3.8884    51.0000   114.0000   227.0000  1937.0000     0.0000
 0.200 0.140   171.9445     3.9146    49.0000   119.0000   238.0000  1877.0000     0.0000
 0.200 0.120   174.1585     3.8962    50.0000   119.0000   245.0000  1704.0000     0.0000
 0.200 0.100   185.3780     4.1055    56.0000   125.0000   255.0000  1458.0000     0.0000
 0.200 0.080   178.7905     3.8890    53.0000   125.0000   247.0000  1244.0000     0.0000
 0.200 0.060   192.9105     4.2409    57.0000   132.0000   271.0000  1814.0000     0.0000
 0.200 0.040   196.3960     4.3602    56.0000   132.0000   273.0000  1342.0000     0.0000
 0.200 0.020   202.4310     4.4936    57.0000   142.0000   282.0000  1333.0000     0.0000
