Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.600 0.040    71.3345     1.5490    23.0000    51.0000    98.0000   544.0000     0.0000
 1.600 0.020   129.5395     2.9528    37.0000    88.0000   176.0000   937.0000     0.0000
 1.400 0.200     8.3660     0.1691     3.0000     6.0000    11.0000    74.0000     0.0000
 1.400 0.180    10.1345     0.2198     4.0000     7.0000    14.0000   141.0000     0.0000
 1.400 0.160    11.7195     0.2603     4.0000     8.0000    16.0000   120.0000     0.0000
 1.400 0.140    13.4620     0.2699     5.0000     9.0000    19.0000   113.0000     0.0000
 1.400 0.120    17.2240     0.3663     5.0000    12.0000    24.0000   156.0000     0.0000
 1.400 0.100    21.5765     0.4366     7.0000    16.0000    30.0000   178.0000     0.0000
 1.400 0.080    31.6360     0.6984    10.0000    23.0000    43.0000   312.0000     0.0000
 1.400 0.060    48.5245     1.1077    15.0000    35.0000    66.0000   443.0000     0.0000
 1.400 0.040    79.2270     1.7563    24.0000    56.0000   109.0000   625.0000     0.0000
 1.400 0.020   137.5245     3.1735    39.0000    91.0000   189.0000  1298.0000     0.0000
 1.200 0.200     9.8805     0.2029     4.0000     7.0000    13.0000    78.0000     0.0000
 1.200 0.180    11.4005     0.2376     4.0000     8.0000    15.0000   104.0000     0.0000
 1.200 0.160    13.3915     0.2788     4.0000     9.0000    19.0000   115.0000     0.0000
 1.200 0.140    15.7970     0.3267     6.0000    12.0000    21.0000   115.0000     0.0000
 1.200 0.120    20.4770     0.4483     6.0000    15.0000    28.0000   162.0000     0.0000
 1.200 0.100    26.4300     0.5805     8.0000    18.0000    36.0000   239.0000     0.0000
 1.200 0.080    35.7200     0.7889    12.0000    25.0000    47.0000   258.0000     0.0000
 1.200 0.060    57.1940     1.2695    18.0000    40.0000    79.0000   581.0000     0.0000
 1.200 0.040    89.7440     1.9807    28.0000    64.0000   123.0000   654.0000     0.0000
 1.200 0.020   149.9690     3.5131    41.0000    98.0000   204.0000  1239.0000     0.0000
 1.000 0.200    12.1555     0.2415     4.0000     9.0000    16.0000    74.0000     0.0000
 1.000 0.180    14.1745     0.3105     5.0000    10.0000    19.0000   123.0000     0.0000
 1.000 0.160    15.9255     0.3388     6.0000    11.0000    21.0000   152.0000     0.0000
 1.000 0.140    20.3605     0.4413     7.0000    15.0000    27.0000   161.0000     0.0000
 1.000 0.120    23.8110     0.5142     7.0000    17.0000    31.0000   164.0000     0.0000
 1.000 0.100    32.3265     0.6932    11.0000    23.0000    44.0000   261.0000     0.0000
 1.000 0.080    43.8420     1.0339    14.0000    30.0000    60.0000   839.0000     0.0000
 1.000 0.060    64.3535     1.4291    20.0000    46.0000    88.0000   541.0000     0.0000
 1.000 0.040   101.2910     2.2122    31.0000    70.0000   141.0000   664.0000     0.0000
 1.000 0.020   148.1975     3.4046    41.0000    99.0000   207.0000  1332.0000     0.0000
 0.800 0.200    15.7130     0.3505     5.0000    11.0000    20.0000   162.0000     0.0000
 0.800 0.180    17.4055     0.3742     6.0000    12.0000    23.0000   152.0000     0.0000
 0.800 0.160    20.4570     0.4503     7.0000    14.0000    27.0000   177.0000     0.0000
 0.800 0.140    25.5140     0.5481     8.0000    18.0000    34.0000   213.0000     0.0000
 0.800 0.120    31.1065     0.6836    10.0000    21.0000    43.0000   281.0000     0.0000
 0.800 0.100    39.9705     0.8673    13.0000    29.0000    53.0000   335.0000     0.0000
 0.800 0.080    53.5800     1.2046    16.0000    38.0000    74.0000   490.0000     0.0000
 0.800 0.060    75.6455     1.5809    25.0000    53.0000   106.0000   498.0000     0.0000
 0.800 0.040   114.2020     2.6021    32.0000    78.0000   157.0000   841.0000     0.0000
 0.800 0.020   156.6630     3.4563    51.0000   112.0000   212.0000  1687.0000     0.0000
 0.600 0.200    20.8365     0.4073     8.0000    15.0000    28.0000   118.0000     0.0000
 0.600 0.180    24.6570     0.5334     9.0000    17.0000    33.0000   260.0000     0.0000
 0.600 0.160    28.8690     0.6384    10.0000    20.0000    38.0000   279.0000     0.0000
 0.600 0.140    33.8595     0.7454    11.0000    23.0000    45.0000   410.0000     0.0000
 0.600 0.120    41.2510     0.8593    14.0000    29.0000    57.0000   303.0000     0.0000
 0.600 0.100    54.3730     1.1661    18.0000    39.0000    76.0000   493.0000     0.0000
 0.600 0.080    71.3015     1.5543    21.0000    50.0000    98.0000   526.0000     0.0000
 0.600 0.060    90.0585     2.0399    28.0000    61.0000   121.0000   654.0000     0.0000
 0.600 0.040   134.7100     2.9194    40.0000    96.0000   186.0000   988.0000     0.0000
 0.600 0.020   170.6465     3.7237    50.0000   119.0000   240.0000  1142.0000     0.0000
 0.400 0.200    34.0330     0.6762    13.0000    26.0000    45.0000   260.0000     0.0000
 0.400 0.180    39.0735     0.8597    14.0000    28.0000    51.0000   530.0000     0.0000
 0.400 0.160    45.1740     0.9073    16.0000    32.0000    62.0000   398.0000     0.0000
 0.400 0.140    51.8525     1.1108    18.0000    36.0000    69.0000   441.0000     0.0000
 0.400 0.120    62.9215     1.3899    21.0000    44.0000    84.0000   590.0000     0.0000
 0.400 0.100    77.0385     1.6351    27.0000    56.0000   105.0000   754.0000     0.0000
 0.400 0.080    98.0780     2.1769    30.0000    68.0000   134.0000  1016.0000     0.0000
 0.400 0.060   121.6465     2.7777    34.0000    83.0000   169.0000  1301.0000     0.0000
 0.400 0.040   161.4985     3.4080    53.0000   114.0000   222.0000  1076.0000     0.0000
 0.400 0.020   185.0185     4.2104    54.0000   127.0000   254.0000  1445.0000     0.0000
 0.200 0.200    98.1880     1.9871    34.0000    72.0000   136.0000   654.0000     0.0000
 0.200 0.180   105.3660     2.2723    34.0000    75.0000   141.0000   905.0000     0.0000
 0.200 0.160   113.7640     2.3776    38.0000    81.0000   154.0000   953.0000     0.0000
 0.200 0.140   122.3700     2.7858    38.0000    85.0000   164.0000  1521.0000     0.0000
 0.200 0.120   142.6165     3.2794    43.0000    97.0000   192.0000  1279.0000     0.0000
 0.200 0.100   151.3835     3.1773    45.0000   112.0000   214.0000   995.0000     0.0000
 0.200 0.080   165.4510     3.7168    48.0000   113.0000   228.0000  1072.0000     0.0000
 0.200 0.060   168.2580     3.7773    53.0000   117.0000   225.0000  1329.0000     0.0000
 0.200 0.040   184.9095     4.0393    53.0000   134.0000   253.0000  2000.0000     0.0000
 0.200 0.020   204.0505     4.6986    57.0000   139.0000   283.0000  1632.0000     0.0000
