Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.200 0.200     6.6465     0.1014     4.0000     5.0000     8.0000    37.0000     0.0000
 1.200 0.180     7.5410     0.1238     4.0000     6.0000    10.0000    52.0000     0.0000
 1.200 0.160     8.7420     0.1554     4.0000     7.0000    11.0000    75.0000     0.0000
 1.200 0.140    10.2350     0.1840     5.0000     8.0000    13.0000    69.0000     0.0000
 1.200 0.120    13.8335     0.2731     6.0000    10.0000    17.0000   112.0000     0.0000
 1.200 0.100    17.3125     0.3786     7.0000    12.0000    22.0000   170.0000     0.0000
 1.200 0.080    25.3965     0.5997     8.0000    17.0000    33.0000   223.0000     0.0000
 1.200 0.060    44.3565     1.0332    12.0000    29.0000    60.0000   356.0000     0.0000
 1.200 0.040    83.3305     1.9102    24.0000    58.0000   115.0000   589.0000     0.0000
 1.200 0.020   140.8940     3.2040    40.0000    97.0000   197.0000  1154.0000     0.0000
 1.000 0.200     8.4540     0.1307     4.0000     7.0000    11.0000    63.0000     0.0000
 1.000 0.180     9.3370     0.1567     5.0000     8.0000    12.0000    82.0000     0.0000
 1.000 0.160    11.0535     0.1893     5.0000     9.0000    14.0000    75.0000     0.0000
 1.000 0.140    13.4535     0.2517     6.0000    10.0000    17.0000   106.0000     0.0000
 1.000 0.120    16.4570     0.3352     7.0000    12.0000    21.0000   157.0000     0.0000
 1.000 0.100    22.4265     0.4871     8.0000    16.0000    29.0000   225.0000     0.0000
 1.000 0.080    32.0120     0.7158    11.0000    22.0000    41.0000   307.0000     0.0000
 1.000 0.060    50.7705     1.1546    15.0000    34.0000    69.0000   456.0000     0.0000
 1.000 0.040    92.7035     2.1090    27.0000    63.0000   125.0000   773.0000     0.0000
 1.000 0.020   149.7195     3.4543    43.0000   100.0000   204.0000  1012.0000     0.0000
 0.800 0.200    11.4840     0.1938     6.0000     9.0000    15.0000    90.0000     0.0000
 0.800 0.180    13.1630     0.2406     6.0000    11.0000    16.0000   128.0000     0.0000
 0.800 0.160    15.1120     0.2719     7.0000    12.0000    19.0000   107.0000     0.0000
 0.800 0.140    17.3490     0.3494     7.0000    13.0000    21.0000   159.0000     0.0000
 0.800 0.120    22.3385     0.4849     9.0000    16.0000    29.0000   317.0000     0.0000
 0.800 0.100    28.2140     0.5955    11.0000    20.0000    36.0000   272.0000     0.0000
 0.800 0.080    40.8505     0.9016    14.0000    28.0000    54.0000   381.0000     0.0000
 0.800 0.060    62.6215     1.3985    19.0000    44.0000    86.0000   573.0000     0.0000
 0.800 0.040   102.6925     2.3272    29.0000    69.0000   143.0000   811.0000     0.0000
 0.800 0.020   162.8575     3.6728    45.0000   113.0000   223.0000  1217.0000     0.0000
 0.600 0.200    17.4140     0.2952     9.0000    14.0000    23.0000   126.0000     0.0000
 0.600 0.180    19.9865     0.3550     9.0000    16.0000    26.0000   138.0000     0.0000
 0.600 0.160    22.6985     0.4198    10.0000    18.0000    30.0000   158.0000     0.0000
 0.600 0.140    27.0275     0.5175    11.0000    20.0000    35.0000   186.0000     0.0000
 0.600 0.120    33.4915     0.6664    13.0000    25.0000    44.0000   248.0000     0.0000
 0.600 0.100    42.9920     0.9010    16.0000    31.0000    58.0000   399.0000     0.0000
 0.600 0.080    59.1950     1.2958    20.0000    42.0000    79.0000   462.0000     0.0000
 0.600 0.060    82.4175     1.7805    25.0000    59.0000   116.0000   565.0000     0.0000
 0.600 0.040   125.0530     2.8448    37.0000    82.0000   170.0000  1176.0000     0.0000
 0.600 0.020   170.5580     3.7663    48.0000   119.0000   246.0000  1133.0000     0.0000
 0.400 0.200    35.5160     0.6753    15.0000    27.0000    47.0000   245.0000     0.0000
 0.400 0.180    40.1320     0.7693    18.0000    31.0000    52.0000   418.0000     0.0000
 0.400 0.160    44.2990     0.8346    18.0000    34.0000    59.0000   300.0000     0.0000
 0.400 0.140    52.5795     1.0653    19.0000    39.0000    71.0000   499.0000     0.0000
 0.400 0.120    63.6860     1.3237    24.0000    47.0000    83.0000   520.0000     0.0000
 0.400 0.100    78.7545     1.6022    28.0000    58.0000   108.0000   637.0000     0.0000
 0.400 0.080    95.1095     2.0674    30.0000    67.0000   131.0000   906.0000     0.0000
 0.400 0.060   122.7365     2.6591    38.0000    86.0000   173.0000   843.0000     0.0000
 0.400 0.040   155.3030     3.4581    43.0000   111.0000   213.0000  1284.0000     0.0000
 0.400 0.020   194.2405     4.3743    54.0000   133.0000   274.0000  1475.0000     0.0000
 0.200 0.200   112.6895     2.4429    36.0000    79.0000   154.0000  1089.0000     0.0000
 0.200 0.180   127.1645     2.7202    40.0000    93.0000   175.0000   932.0000     0.0000
 0.200 0.160   133.1640     2.8743    41.0000    94.0000   184.0000  1132.0000     0.0000
 0.200 0.140   142.3080     3.1496    41.0000    96.0000   197.0000  1176.0000     0.0000
 0.200 0.120   157.5705     3.6239    43.0000   108.0000   220.0000  1669.0000     0.0000
 0.200 0.100   157.9600     3.6353    44.0000   105.0000   219.0000  1339.0000     0.0000
 0.200 0.080   174.1990     3.8834    51.0000   122.0000   243.0000  1415.0000     0.0000
 0.200 0.060   186.1215     4.1886    53.0000   132.0000   248.0000  1525.0000     0.0000
 0.200 0.040   192.3370     4.3826    54.0000   131.0000   272.0000  1399.0000     0.0000
 0.200 0.020   203.6390     4.6163    58.0000   144.0000   284.0000  1563.0000     0.0000
