Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 2.000 0.200     4.1575     0.0453     3.0000     4.0000     5.0000    24.0000     0.0000
 2.000 0.180     4.6660     0.0694     3.0000     4.0000     6.0000    63.0000     0.0000
 2.000 0.160     4.9365     0.0721     3.0000     4.0000     6.0000    48.0000     0.0000
 2.000 0.140     6.0460     0.1057     3.0000     5.0000     7.0000    65.0000     0.0000
 2.000 0.120     7.9260     0.1844     4.0000     6.0000     9.0000   109.0000     0.0000
 2.000 0.100    11.0350     0.2858     4.0000     7.0000    13.0000   214.0000     0.0000
 2.000 0.080    17.3960     0.4433     6.0000    10.0000    22.0000   239.0000     0.0000
 2.000 0.060    31.2620     0.7535     8.0000    20.0000    42.0000   327.0000     0.0000
 2.000 0.040    58.1660     1.3074    16.0000    39.0000    81.0000   654.0000     0.0000
 2.000 0.020   117.7945     2.6813    30.0000    81.0000   163.0000   731.0000     0.0000
 1.800 0.200     4.8040     0.0534     3.0000     4.0000     6.0000    26.0000     0.0000
 1.800 0.180     5.1705     0.0617     3.0000     5.0000     7.0000    26.0000     0.0000
 1.800 0.160     6.0190     0.0874     4.0000     5.0000     7.0000    50.0000     0.0000
 1.800 0.140     6.8545     0.1162     4.0000     6.0000     8.0000    71.0000     0.0000
 1.800 0.120     8.7010     0.1751     4.0000     7.0000    10.0000    95.0000     0.0000
 1.800 0.100    11.8615     0.2714     5.0000     8.0000    14.0000   106.0000     0.0000
 1.800 0.080    18.9140     0.4499     6.0000    12.0000    24.0000   166.0000     0.0000
 1.800 0.060    32.3365     0.7672     9.0000    21.0000    44.0000   348.0000     0.0000
 1.800 0.040    59.6625     1.3403    16.0000    41.0000    85.0000   442.0000     0.0000
 1.800 0.020   122.8090     2.9041    32.0000    81.0000   167.0000  1011.0000     0.0000
 1.600 0.200     5.5805     0.0643     4.0000     5.0000     7.0000    22.0000     0.0000
 1.600 0.180     6.3375     0.0843     4.0000     6.0000     8.0000    56.0000     0.0000
 1.600 0.160     6.7655     0.0890     4.0000     6.0000     8.0000    33.0000     0.0000
 1.600 0.140     8.0110     0.1331     5.0000     7.0000    10.0000    76.0000     0.0000
 1.600 0.120    10.0135     0.1843     5.0000     8.0000    12.0000    90.0000     0.0000
 1.600 0.100    13.1870     0.2770     6.0000     9.0000    16.0000   116.0000     0.0000
 1.600 0.080    19.8245     0.4771     7.0000    12.0000    25.0000   178.0000     0.0000
 1.600 0.060    34.9595     0.8107    10.0000    23.0000    49.0000   324.0000     0.0000
 1.600 0.040    62.5440     1.4417    18.0000    41.0000    85.0000   526.0000     0.0000
 1.600 0.020   128.6530     2.7353    39.0000    96.0000   181.0000  1053.0000     0.0000
 1.400 0.200     6.6470     0.0778     4.0000     6.0000     8.0000    43.0000     0.0000
 1.400 0.180     7.4080     0.0950     5.0000     7.0000     9.0000    45.0000     0.0000
 1.400 0.160     8.3760     0.1265     5.0000     7.0000    10.0000    93.0000     0.0000
 1.400 0.140     9.6100     0.1471     5.0000     8.0000    12.0000    90.0000     0.0000
 1.400 0.120    11.9285     0.2260     6.0000     9.0000    14.0000   119.0000     0.0000
 1.400 0.100    15.6200     0.3293     7.0000    11.0000    19.0000   191.0000     0.0000
 1.400 0.080    23.4420     0.5306     9.0000    16.0000    30.0000   282.0000     0.0000
 1.400 0.060    37.1795     0.8353    12.0000    24.0000    51.0000   419.0000     0.0000
 1.400 0.040    68.9635     1.5286    20.0000    47.0000    95.0000   565.0000     0.0000
 1.400 0.020   131.4135     2.8517    38.0000    94.0000   186.0000  1005.0000     0.0000
 1.200 0.200     8.5250     0.1090     5.0000     8.0000    11.0000    43.0000     0.0000
 1.200 0.180     9.3000     0.1212     5.0000     8.0000    12.0000    47.0000     0.0000
 1.200 0.160    10.3160     0.1420     6.0000     9.0000    13.0000    72.0000     0.0000
 1.200 0.140    12.0495     0.1861     7.0000    10.0000    15.0000    88.0000     0.0000
 1.200 0.120    14.4835     0.2526     8.0000    12.0000    18.0000   159.0000     0.0000
 1.200 0.100    18.3855     0.3528     9.0000    14.0000    22.0000   206.0000     0.0000
 1.200 0.080    26.2225     0.5468    10.0000    18.0000    33.0000   220.0000     0.0000
 1.200 0.060    41.6790     0.9534    14.0000    28.0000    56.0000   663.0000     0.0000
 1.200 0.040    74.2645     1.6849    22.0000    49.0000   101.0000   529.0000     0.0000
 1.200 0.020   135.7805     3.1511    38.0000    89.0000   186.0000  1222.0000     0.0000
 1.000 0.200    11.4950     0.1530     7.0000    10.0000    15.0000    57.0000     0.0000
 1.000 0.180    12.4155     0.1709     7.0000    11.0000    16.0000    60.0000     0.0000
 1.000 0.160    14.0320     0.2014     8.0000    12.0000    18.0000    77.0000     0.0000
 1.000 0.140    16.0280     0.2377     9.0000    14.0000    20.0000   106.0000     0.0000
 1.000 0.120    19.2310     0.3255    10.0000    16.0000    24.0000   145.0000     0.0000
 1.000 0.100    23.9700     0.4466    11.0000    18.0000    31.0000   207.0000     0.0000
 1.000 0.080    33.7980     0.6659    14.0000    25.0000    43.0000   244.0000     0.0000
 1.000 0.060    50.2615     1.0480    18.0000    35.0000    68.0000   483.0000     0.0000
 1.000 0.040    84.4145     1.8505    27.0000    57.0000   115.0000   691.0000     0.0000
 1.000 0.020   144.3675     3.1150    47.0000    99.0000   202.0000   984.0000     0.0000
 0.800 0.200    16.6245     0.2394     9.0000    15.0000    21.0000    98.0000     0.0000
 0.800 0.180    18.3330     0.2765    10.0000    16.0000    24.0000   118.0000     0.0000
 0.800 0.160    20.8040     0.3222    11.0000    18.0000    27.0000   119.0000     0.0000
 0.800 0.140    23.5810     0.3629    12.0000    20.0000    31.0000   113.0000     0.0000
