Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.652647      176.382600       1904.7712
      3.704663      208.224200       2190.8218
      3.678655      186.803000       1964.3099
      3.691659      196.304200       2066.3322
      3.698161      202.646600       2144.8881
      3.694910      203.618200       2126.5735
      3.693285      202.508000       2105.6551
      3.692472      198.166800       2087.0242
 Final Limit:   3.69247179832008       ARL:   198.166800000000     
