Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      3.660193      171.013400       1547.0460
      3.723685      210.443400       1908.8796
      3.691939      190.551000       1724.1947
      3.707812      202.271600       1830.2658
      3.699875      196.815600       1787.6696
      3.703843      194.321000       1760.3241
      3.705828      197.371200       1783.8466
      3.706820      198.510800       1795.9486
 Final Limit:   3.70681958304277       ARL:   198.510800000000     
