Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.200 0.120    21.4706     0.2409     9.0000    17.0000    29.0000   161.0000     0.0000
 1.200 0.100    27.3954     0.3229    11.0000    21.0000    37.0000   220.0000     0.0000
 1.200 0.080    37.1982     0.4539    14.0000    28.0000    51.0000   292.0000     0.0000
 1.200 0.060    54.5202     0.6531    20.0000    42.0000    75.0000   311.0000     0.0000
 1.200 0.040    89.4318     1.0892    33.0000    68.0000   124.0000   672.0000     0.0000
 1.200 0.020   154.4076     1.8382    55.0000   120.0000   221.0000   838.0000     0.0000
 1.000 0.200    15.9494     0.1660     8.0000    13.0000    21.0000    94.0000     0.0000
 1.000 0.180    17.9062     0.1997     8.0000    14.0000    24.0000   177.0000     0.0000
 1.000 0.160    20.7558     0.2287     9.0000    17.0000    28.0000   165.0000     0.0000
 1.000 0.140    24.2322     0.2729    11.0000    19.0000    32.0000   202.0000     0.0000
 1.000 0.120    29.2458     0.3365    12.0000    23.0000    39.0000   207.0000     0.0000
 1.000 0.100    37.5992     0.4436    15.0000    29.0000    51.0000   241.0000     0.0000
 1.000 0.080    50.4920     0.6065    19.0000    39.0000    69.0000   375.0000     0.0000
 1.000 0.060    71.0976     0.8479    27.0000    54.0000    99.0000   450.0000     0.0000
 1.000 0.040   108.7140     1.3006    39.0000    86.0000   151.0000   620.0000     0.0000
 1.000 0.020   162.8816     1.9374    60.0000   126.0000   231.0000  1056.0000     0.0000
 0.800 0.200    23.6496     0.2547    11.0000    19.0000    32.0000   176.0000     0.0000
 0.800 0.180    26.0602     0.2911    12.0000    21.0000    35.0000   177.0000     0.0000
 0.800 0.160    30.0392     0.3420    13.0000    24.0000    40.0000   208.0000     0.0000
 0.800 0.140    36.2234     0.4161    15.0000    28.0000    49.0000   279.0000     0.0000
 0.800 0.120    43.9324     0.5107    18.0000    34.0000    60.0000   283.0000     0.0000
 0.800 0.100    53.4110     0.6283    20.0000    42.0000    75.0000   406.0000     0.0000
 0.800 0.080    68.3914     0.7999    26.0000    53.0000    95.0000   438.0000     0.0000
 0.800 0.060    96.4016     1.1150    37.0000    76.0000   136.0000   721.0000     0.0000
 0.800 0.040   131.3704     1.5839    48.0000   102.0000   182.0000   901.0000     0.0000
 0.800 0.020   178.3730     2.1117    63.0000   141.0000   257.0000  1187.0000     0.0000
 0.600 0.200    40.0612     0.4497    17.0000    32.0000    55.0000   274.0000     0.0000
 0.600 0.180    44.8150     0.5210    18.0000    35.0000    62.0000   280.0000     0.0000
 0.600 0.160    52.0830     0.6053    21.0000    41.0000    71.0000   302.0000     0.0000
 0.600 0.140    59.1422     0.6870    23.0000    46.0000    83.0000   389.0000     0.0000
 0.600 0.120    68.4012     0.8075    26.0000    53.0000    95.0000   420.0000     0.0000
 0.600 0.100    82.3868     0.9683    32.0000    65.0000   114.0000   584.0000     0.0000
 0.600 0.080   104.2502     1.2476    38.0000    81.0000   146.0000   691.0000     0.0000
 0.600 0.060   129.1110     1.5106    48.0000   102.0000   182.0000   750.0000     0.0000
 0.600 0.040   163.1002     1.8983    60.0000   131.0000   231.0000  1205.0000     0.0000
 0.600 0.020   187.6998     2.2348    67.0000   147.0000   267.0000  1160.0000     0.0000
 0.400 0.200    82.3228     0.9806    31.0000    64.0000   114.0000   497.0000     0.0000
 0.400 0.180    89.4578     1.0507    34.0000    70.0000   125.0000   622.0000     0.0000
 0.400 0.160    98.6234     1.1791    36.0000    77.0000   136.0000   754.0000     0.0000
 0.400 0.140   109.3924     1.2859    42.0000    86.0000   153.0000   715.0000     0.0000
 0.400 0.120   124.6490     1.4643    45.0000    98.0000   177.0000   715.0000     0.0000
 0.400 0.100   138.5312     1.5952    52.0000   111.0000   196.0000   862.0000     0.0000
 0.400 0.080   153.1552     1.7828    58.0000   122.0000   216.0000   880.0000     0.0000
 0.400 0.060   171.5230     2.0331    61.0000   137.0000   243.0000  1159.0000     0.0000
 0.400 0.040   186.5842     2.2085    67.0000   148.0000   265.0000  1038.0000     0.0000
 0.400 0.020   195.8092     2.3513    71.0000   153.0000   279.0000  1177.0000     0.0000
 0.200 0.200   158.3886     1.8894    57.0000   124.0000   224.0000  1014.0000     0.0000
 0.200 0.180   166.9048     1.9490    60.0000   134.0000   239.0000   992.0000     0.0000
 0.200 0.160   172.3966     2.0567    62.0000   137.0000   245.0000  1210.0000     0.0000
 0.200 0.140   175.8378     2.1425    60.0000   138.0000   247.0000  1265.0000     0.0000
 0.200 0.120   178.9168     2.1364    66.0000   141.0000   253.0000  1327.0000     0.0000
 0.200 0.100   185.4448     2.1445    68.0000   148.0000   264.0000  1148.0000     0.0000
 0.200 0.080   188.7292     2.2278    68.0000   152.0000   271.0000  1389.0000     0.0000
 0.200 0.060   192.5258     2.2777    71.0000   150.0000   274.0000  1360.0000     0.0000
 0.200 0.040   196.7440     2.3212    70.0000   156.0000   279.0000  1221.0000     0.0000
 0.200 0.020   196.2278     2.3376    71.0000   152.0000   281.0000  1205.0000     0.0000
