Iter_Limit,  Result_ARL,  Total_Calc_Time(s)
      4.346663      398.621800       3505.1355
      4.306868      340.949600       3001.0753
      4.326765      361.455200       3156.4507
      4.336714      377.009200       3311.6505
      4.331740      373.831200       3297.5920
      4.329253      359.655800       3166.2162
      4.330496      365.711200       3208.0799
      4.331118      372.391000       3258.8045
 Final Limit:   4.33111791431459       ARL:   372.391000000000     
